,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,pathway_name,source,n_genes
GO:0061045,0.23750651022485453,0.05382384720618669,0.16318016629395354,0.05850346657882175,0.1650165303689267,0.14885834372688278,0.15384700288227757,0.20848929767380825,0.18102079692429254,0.13807344305612743,0.23390378638852566,0.17377467990052106,0.2037153485196412,0.19908091866985517,0.1913559750044223,0.11523156359994909,0.19353652142310204,0.2152359097281535,0.22253567414723605,0.12334442286667816,0.1345850557378158,0.2181282167301926,0.20573609125154474,0.20323826739609133,0.14519029189594915,0.19360484456952715,0.08797109048315821,0.19116675219822615,0.1472728405470622,0.14206611213641976,negative regulation of wound healing,GO:BP,14
GO:0004867,0.19717628272566176,0.128167297284803,0.1449264280095168,0.13835991438787118,0.11840190460463351,0.199512693226528,0.1405248032919599,0.11052602038729759,0.16615908084866565,0.12067255874947243,0.18164800204860995,0.12341290618668503,0.15294123870353168,0.12435893189932387,0.13452351822820668,0.13564175120643526,0.10526435855145017,0.20093155768799698,0.22470800041182282,0.191231893728215,0.23443794788826697,0.17000567516811865,0.15054072772739785,0.19738759827965166,0.19737632953383344,0.1703787001604916,0.1416274829444506,0.16480074357031688,0.17980818655271308,0.14543067996752307,serine-type endopeptidase inhibitor activity,GO:MF,16
GO:1903034,0.1988271815063853,0.024074807280948258,0.1431182172599942,0.030557953199456117,0.12533083532720896,0.11408475546481672,0.11331631300218904,0.1671025052992502,0.15542212125113813,0.10513686489121454,0.1980069860895665,0.14362070204143973,0.16980059357712762,0.16006280774629889,0.15206693296693935,0.08119568760990238,0.15128671979179928,0.1794577182033673,0.1874948408117539,0.09496147422049084,0.10844936115003113,0.17060279404478615,0.16757262728561287,0.1624886739328238,0.10915489460158953,0.15245786009833548,0.049475111330827014,0.14477426312407823,0.10759174017923159,0.1097655769457627,regulation of response to wounding,GO:BP,19
GO:0031639,0.026644659838573316,-0.12555520697142294,0.003787118637177221,-0.07716751858216642,-0.0343045640040748,0.02304970014958458,-0.02949622812097073,-0.012618158711426438,0.0293393872191134,-0.04570757791075797,0.004385415349450858,0.06152040453308981,-0.0017309164914578938,-0.05989063696802251,0.016041402323876026,-0.05440978298478564,-0.07847514888364232,0.0659785326409364,0.0845457616402769,0.04496851009187249,0.0066008230567281695,0.013224613908022008,-0.07443021795068061,0.049231052321445645,0.043311043789072724,0.022249373423907072,-0.008038271140950147,0.009931288872163347,0.03512935453429267,-0.06834170064403372,plasminogen activation,GO:BP,10
GO:0141061,-0.0173004708803345,0.0030343778266279132,0.06294671871166561,-0.04585954867152007,-0.07352677476048848,0.06113269849063248,-0.030579500679305732,0.053340325632989564,0.061849038656197126,-0.008736562683441628,0.07818532156335706,0.08833238204640347,0.007569679411909267,-0.028849319634441137,0.005398941663931345,-4.968111573970943e-05,-0.008892114330296054,0.13549893811993274,0.08702176552440673,0.06979346270495464,0.1275664960193512,0.023830219877612864,-0.045411032632111485,0.07163138566571008,0.07740997782404895,5.29975397600252e-05,0.0701705299979652,0.02951824134839996,0.03296505723499019,0.023041499310780485,disruption of cell in another organism,GO:BP,15
GO:0031640,-0.0173004708803345,0.0030343778266279132,0.06294671871166561,-0.04585954867152007,-0.07352677476048848,0.06113269849063248,-0.030579500679305732,0.053340325632989564,0.061849038656197126,-0.008736562683441628,0.07818532156335706,0.08833238204640347,0.007569679411909267,-0.028849319634441137,0.005398941663931345,-4.968111573970943e-05,-0.008892114330296054,0.13549893811993274,0.08702176552440673,0.06979346270495464,0.1275664960193512,0.023830219877612864,-0.045411032632111485,0.07163138566571008,0.07740997782404895,5.29975397600252e-05,0.0701705299979652,0.02951824134839996,0.03296505723499019,0.023041499310780485,killing of cells of another organism,GO:BP,15
GO:0002460,0.2760428293356088,0.262691197324494,0.2765513266246006,0.22268552137617897,0.23782548614077015,0.2649789856273707,0.27747914788261435,0.2637117549383552,0.283904240067384,0.24695179085512522,0.2967693351598231,0.25891974710660276,0.2449978387324299,0.2452828578909362,0.27294425463153604,0.26863610388305637,0.2916205352088795,0.3011508586210269,0.290640662736936,0.28463206929775314,0.2832241216369867,0.2947927566758121,0.2616732571486927,0.29645841523509586,0.25455570300486396,0.24372067544182094,0.27473894651295055,0.2642362214811584,0.25997269915994387,0.2658960328022522,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,GO:BP,27
GO:1903035,0.23750651022485453,0.05382384720618669,0.16318016629395354,0.05850346657882175,0.1650165303689267,0.14885834372688278,0.15384700288227757,0.20848929767380825,0.18102079692429254,0.13807344305612743,0.23390378638852566,0.17377467990052106,0.2037153485196412,0.19908091866985517,0.1913559750044223,0.11523156359994909,0.19353652142310204,0.2152359097281535,0.22253567414723605,0.12334442286667816,0.1345850557378158,0.2181282167301926,0.20246607899238658,0.20323826739609133,0.14519029189594915,0.19360484456952715,0.08797109048315821,0.19116675219822615,0.1472728405470622,0.14206611213641976,negative regulation of response to wounding,GO:BP,15
GO:0099503,0.285268153106316,0.25160488294203565,0.28041475246950637,0.29029773011264537,0.2918273919251653,0.31427647515870283,0.3093490860999861,0.30587987336282463,0.29627673328777304,0.2803163766119432,0.29819314023845755,0.29383503359599444,0.3002794261628487,0.24851572733195942,0.31932606960396165,0.3020926039319839,0.2949891451352509,0.3000990490376589,0.29432721172590254,0.3115275343311998,0.29841068249705544,0.3214929020650833,0.2896960835455732,0.3037611507150128,0.32580765817734564,0.31725563519637606,0.3220275719013765,0.3133012282150488,0.25039946089101967,0.31807158885144066,secretory vesicle,GO:CC,44
REAC:R-HSA-8957275,0.3595125843604377,0.25479558996842616,0.3308435944547492,0.27134015769959374,0.31639047120952063,0.32217685813202995,0.3285556939903592,0.34744762540545177,0.30600592657019765,0.3288850969054566,0.35887289288306395,0.3141395760486723,0.35347959560287834,0.34382236384689907,0.328764556235323,0.3195932794561746,0.34011420109684937,0.35603260441814233,0.32405804845667224,0.32160091199234225,0.26560796353206445,0.33816175359188294,0.3445659682351878,0.3566630166642082,0.30888880803146984,0.34095187403849203,0.30213783398940347,0.3411451721973075,0.31309079861881517,0.31154932596448226,Post-translational protein phosphorylation,REAC,18
GO:0141060,-0.0173004708803345,0.0030343778266279132,0.06294671871166561,-0.04585954867152007,-0.07352677476048848,0.06113269849063248,-0.030579500679305732,0.053340325632989564,0.061849038656197126,-0.008736562683441628,0.07818532156335706,0.08833238204640347,0.007569679411909267,-0.028849319634441137,0.005398941663931345,-4.968111573970943e-05,-0.008892114330296054,0.13549893811993274,0.08702176552440673,0.06979346270495464,0.1275664960193512,0.023830219877612864,-0.045411032632111485,0.07163138566571008,0.07740997782404895,5.29975397600252e-05,0.0701705299979652,0.02951824134839996,0.03296505723499019,0.023041499310780485,disruption of anatomical structure in another organism,GO:BP,15
WP:WP272,-0.11910756867780067,-0.23615707073306166,-0.09946222680235603,-0.22957152369587897,-0.18046741496960964,-0.10712845222515269,-0.14947125608739165,-0.14577613637529888,-0.08328493986514335,-0.18461422105119174,-0.12685513737113155,-0.03874942983567738,-0.10343407890168614,-0.17745036127113337,-0.14083947633725008,-0.20824072674446903,-0.21396060959689578,-0.03119805375015492,-0.025601719085554305,-0.07387123642421271,-0.0576601237900058,-0.09962511910829419,-0.19947831723467327,-0.06180936212504662,-0.05154478284290913,-0.08549451734734931,-0.1540783275365565,-0.12884055124741034,-0.06633885625124912,-0.19092577600876653,Blood clotting cascade,WP,10
GO:0006954,0.24268451845513944,0.21612362029353605,0.20124774731670447,0.19233148023954652,0.25512806627801693,0.18883901977823322,0.2481240772727885,0.2542334963418939,0.23015742718927798,0.2076199485488935,0.23684977872585358,0.1791331362739355,0.20083526655787026,0.2582291680027643,0.21927373368266112,0.2062823804310649,0.22466046846836638,0.23299898240581654,0.23286076290230148,0.20527078284507272,0.24433711313187562,0.2550326646700649,0.24410327398396262,0.2263039342547589,0.18789298815438035,0.1957926875973537,0.16974191920232903,0.18979034522458474,0.19550084302553683,0.18790180922129274,inflammatory response,GO:BP,39
GO:0033344,0.2073190423243456,0.10759793470548311,0.13654995798313024,0.10788025144646642,0.18135556650498766,0.10396580004752905,0.15420806326224687,0.202260545722831,0.13394279270100645,0.1527855755198721,0.23992133675578914,0.1635357279189001,0.1720470780939505,0.23374978964344473,0.20713783292752952,0.12258474739055426,0.19008546654073344,0.14518081440779787,0.213700702680803,0.12155771572479313,0.14489107729705647,0.19766637401137468,0.23896017967876723,0.1979814978962304,0.15762107362587605,0.20264292884485113,0.0803313200342488,0.16602504821445943,0.14524035614722067,0.16196197709892812,cholesterol efflux,GO:BP,12
KEGG:05171,0.2816289666807465,0.2241805543452435,0.25412344575307083,0.2105254905136167,0.23654743233452155,0.26486232055062287,0.2678293124607931,0.26167255393218664,0.2760713207977819,0.2472468940317396,0.2954185309895304,0.24789593308349053,0.23048177414684873,0.23888002298105412,0.24921651803909609,0.2593193685312597,0.2819580376698163,0.31776155641281767,0.28734362553172255,0.29078432347883865,0.2532537355043778,0.3057395380707052,0.2692975210670514,0.2825325120412691,0.24925179896250763,0.23536378801615554,0.2646508422173122,0.2571788824131229,0.25601218691053057,0.2593282342468938,Coronavirus disease - COVID-19,KEGG,24
REAC:R-HSA-109582,0.2165492481369474,0.13257081616038793,0.25582769641503983,0.1482275666318002,0.15184103649547623,0.1897909006668733,0.20113074461061825,0.19027088751108182,0.12866690938417394,0.1659595972515682,0.20841579201056804,0.19537308460267822,0.17561622852143718,0.14809394013960678,0.18335121852981012,0.17853204933044217,0.2220492105069198,0.2008162655849203,0.1989729612987406,0.20941411938915855,0.17023858793848964,0.1997868728108288,0.20549885760490158,0.22556802956527103,0.19648626556901588,0.19727617636833014,0.1900690444622594,0.19168805987705068,0.18161570124647164,0.18232442268000737,Hemostasis,REAC,42
REAC:R-HSA-140837,0.22191354318822742,0.19751987889246936,0.23047189966816992,0.19012173470162946,0.15173195324450553,0.2153729357419867,0.19817649838450124,0.1542487491769084,0.2077424983864538,0.18917014649523503,0.22872931630582366,0.23086111799370812,0.19847394692415027,0.1634073615622359,0.19508014620828176,0.20721616540030804,0.1674585171163173,0.20270181579051555,0.26372548661259554,0.22050517757538943,0.24495293641907412,0.23027890791754244,0.19188768430150185,0.23844156095187874,0.20916336776846767,0.20874199934542093,0.21610904219331617,0.1945356974062524,0.20923368245630175,0.22683613900920951,Intrinsic Pathway of Fibrin Clot Formation,REAC,10
GO:0034368,0.2416322553452812,0.135387878788018,0.16132339277891525,0.14373757867817824,0.21934299390206186,0.15332228656017277,0.18764383909955812,0.23364375379009672,0.1750457908481977,0.18373290367047843,0.27194746333649594,0.18656231540299117,0.20467399931629715,0.2784902204810599,0.23804860771723577,0.15742507001170497,0.22397410809517443,0.17538472616031,0.2390183595100715,0.15269066035195,0.17619939140680865,0.22549947867986317,0.27563197393912037,0.22557504349567986,0.18991678021014272,0.228470461332313,0.08826403972404587,0.19927832663414563,0.17626509416043812,0.19466094932905786,protein-lipid complex remodeling,GO:BP,10
GO:0034369,0.2416322553452812,0.135387878788018,0.16132339277891525,0.14373757867817824,0.21934299390206186,0.15332228656017277,0.18764383909955812,0.23364375379009672,0.1750457908481977,0.18373290367047843,0.27194746333649594,0.18656231540299117,0.20467399931629715,0.2784902204810599,0.23804860771723577,0.15742507001170497,0.22397410809517443,0.17538472616031,0.2390183595100715,0.15269066035195,0.17619939140680865,0.22549947867986317,0.27563197393912037,0.22557504349567986,0.18991678021014272,0.228470461332313,0.08826403972404587,0.19927832663414563,0.17626509416043812,0.19466094932905786,plasma lipoprotein particle remodeling,GO:BP,10
REAC:R-HSA-166665,0.074457408675981,0.06865773453688016,0.118403574869818,0.0437060815912191,0.022973197181468577,0.12789104282947641,0.0625534455632028,0.15869997948885523,0.13865365522608344,0.028108854566520677,0.12041907692977893,0.12015960915340697,0.01834413844588353,0.07779704340439984,0.08775990867774018,0.07251109818183821,0.08183075945964946,0.18263269459023707,0.0917217682451701,0.10088821742467112,0.20777562692032098,0.08812782138465548,0.029146067782204924,0.08577159122291139,0.11216370343686459,0.026663364366973186,0.08477405266817743,0.0518017477107011,0.0676120603418331,0.09636182654728398,Terminal pathway of complement,REAC,7
REAC:R-HSA-166663,0.270558597108137,0.24437607920034735,0.233273098412764,0.21519788161019263,0.2481307457327699,0.23525966631534628,0.26959907631258123,0.23359118538019102,0.23734886555510307,0.23244877913708023,0.2491908213584326,0.21328804930749062,0.2123403209776117,0.2507203810184257,0.2332001619136063,0.24886477816956587,0.288184904507783,0.2704649636346354,0.24735194413311123,0.25738048211929176,0.2364181523718879,0.28037411148139374,0.24529101633572833,0.2581985479880902,0.21529903836514275,0.22735809458437717,0.24334127506416744,0.2362111104264424,0.22951245962432903,0.23745451112022375,Initial triggering of complement,REAC,15
GO:0016485,0.057950915920673224,0.017110814527656913,0.09501988452279216,0.08882511318877799,0.1150949667465258,0.15234864971225956,0.12980432304420797,0.14378944727962414,0.16394252560165032,0.07894395702553218,0.10195416054724338,0.12898972532703015,0.16047523341050304,0.1514133191393014,0.17906261506110713,0.12237610760538475,0.12590563250973202,0.15766192862211034,0.16715790555722854,0.1318923481576282,0.14229845378957734,0.17319329647162496,0.07119686427558225,0.10706407390179798,0.1910317379635885,0.13509684271989794,0.16866120387938263,0.19186612424211538,0.10316074501047433,0.1588719606397171,protein processing,GO:BP,20
GO:0019538,0.18872076295341383,0.12078870214901863,0.17651314481954622,0.14107398915301553,0.17627123593007377,0.12327208361508284,0.15899787231012397,0.20990804290528964,0.17385286171984438,0.17055815028701682,0.21908985030464734,0.17842431250579188,0.17739081671407797,0.19887822984529016,0.21081706198717942,0.17564014267857883,0.19727675212185983,0.17290058447736517,0.23863625550302836,0.17888953342224564,0.17809965144767184,0.2253898439945166,0.20065890984114643,0.20950719009611665,0.1711985678640542,0.17756187829100595,0.15474222501643323,0.16945823274437277,0.13786074603258355,0.19722016120078098,protein metabolic process,GO:BP,108
GO:0034367,0.2416322553452812,0.135387878788018,0.16132339277891525,0.14373757867817824,0.21934299390206186,0.15332228656017277,0.18764383909955812,0.23364375379009672,0.1750457908481977,0.18373290367047843,0.27194746333649594,0.18656231540299117,0.20467399931629715,0.2784902204810599,0.23804860771723577,0.15742507001170497,0.22397410809517443,0.17538472616031,0.2390183595100715,0.15269066035195,0.17619939140680865,0.22549947867986317,0.27563197393912037,0.22557504349567986,0.18991678021014272,0.228470461332313,0.08826403972404587,0.19927832663414563,0.17626509416043812,0.19466094932905786,protein-containing complex remodeling,GO:BP,10
GO:0002443,0.27140531203785756,0.262691197324494,0.2765513266246006,0.22268552137617897,0.23782548614077015,0.2649789856273707,0.27747914788261435,0.2637117549383552,0.27222518758087205,0.24695179085512522,0.295864131001667,0.25891974710660276,0.2449978387324299,0.2452828578909362,0.27294425463153604,0.26863610388305637,0.2916205352088795,0.3011508586210269,0.290640662736936,0.28463206929775314,0.2832241216369867,0.2947927566758121,0.2616732571486927,0.29645841523509586,0.25455570300486396,0.24372067544182094,0.27473894651295055,0.2642362214811584,0.25997269915994387,0.2658960328022522,leukocyte mediated immunity,GO:BP,28
REAC:R-HSA-76002,0.30710788823067925,0.2264486019955726,0.3069077740028325,0.273869736336218,0.28143741994262067,0.3074474312162223,0.2955326931913699,0.2886528662427134,0.26942919363016443,0.27080750929821606,0.30666050669904477,0.2993311722388681,0.2826650739271757,0.24700801878629,0.3003631394434252,0.2842753455129652,0.27910659003473176,0.3065134356429586,0.2981596834680463,0.310403186798164,0.25061613081665457,0.2981413264192887,0.27576273229439086,0.3162313613806975,0.30632791089418737,0.3097377792865414,0.30438345799902766,0.29250757688449813,0.293684680758946,0.2870127375359579,"Platelet activation, signaling and aggregation",REAC,25
GO:0051917,0.04779511129703666,-0.00925443619901194,0.034128488275758144,-0.04856463303010004,-0.029060340213900703,0.05339794663849271,-0.012402944802715284,0.023395391075552618,0.05390273523452444,-0.014130144965344876,0.043489855741365165,0.0895860321790488,0.02788284629573068,-0.032371444690014545,0.04547441086231689,-0.025290585284428523,-0.039317870208751375,0.0966337972480223,0.10613004479419685,0.06653897420958678,0.12229186335129383,0.027551373927835476,-0.0669964844483052,0.07550106675224134,0.07061154144091965,0.04606718384367418,0.025984237664483344,0.04487524781268808,0.059955628547434824,-0.028307597877046908,regulation of fibrinolysis,GO:BP,8
GO:0140678,0.287340769781149,0.27366258585302333,0.2634874441345773,0.24065940410859432,0.2519742984027951,0.2802073821288906,0.27762386911657416,0.2841202578701822,0.2787643052309585,0.23752505745163183,0.32014127830449596,0.25263466275838525,0.24475368792869773,0.273960808095058,0.2702374794702787,0.2601252639258748,0.25455438444288064,0.29899790695879425,0.3089210311379714,0.2906936892288679,0.31284346710907723,0.25445792405197204,0.28732737844342193,0.3029907275033844,0.2966182324479691,0.29492237997053317,0.24932470277744315,0.27486423563040274,0.2929474356911406,0.24042761241513083,molecular function inhibitor activity,GO:MF,30
GO:0042627,0.2809682416364997,0.1833649976110405,0.20301166909965024,0.16317059805078132,0.2645881567591408,0.1935438950431502,0.23838501302593124,0.2874954867472913,0.20892950322857817,0.2062929530891558,0.3082378969693904,0.22062301610472787,0.25126283394222265,0.3228721478614114,0.28568894606785783,0.20821594266313917,0.2680600788422063,0.23322233616605514,0.27873749565310746,0.2010338700839994,0.22200915814756683,0.2724838373241757,0.315232801000123,0.2633264317809364,0.2341999770730441,0.2651897888092157,0.11965633004246212,0.2397722672765071,0.23870289830425864,0.21876857617896966,chylomicron,GO:CC,7
GO:0031089,0.32097736102761587,0.3027802668230303,0.33388726083345677,0.30512459809123926,0.31257248532548604,0.3313567786080306,0.3263214093364592,0.3371705077422778,0.34951616196909263,0.313224858963101,0.3371930728796524,0.3272268309624797,0.3275461143601638,0.3085122426536983,0.34512003145001185,0.319978348400474,0.2693610528300889,0.31887630644115306,0.34849339981899197,0.36112375370752303,0.3583214996282264,0.31352375287440015,0.3096216168829047,0.3139903911082546,0.29737271700614865,0.2915300346432718,0.30429245011662187,0.31503566534571154,0.339511586867818,0.2635999818094406,platelet dense granule lumen,GO:CC,7
GO:0030301,0.19640323267345572,0.09841858131910994,0.12711412717179002,0.09808939018149587,0.17139820500832018,0.0947081109778104,0.1441193728727791,0.19218922025086307,0.12512716570214436,0.14263990535456939,0.23088746665069976,0.15509097026888388,0.16197619714276418,0.2233388299206679,0.1972101836239503,0.11242465061220872,0.17981338495327706,0.1352904084194544,0.20486775810336547,0.1114486486659989,0.135827463136607,0.18828127506015144,0.22926258474342584,0.18725666864977517,0.14785096079668034,0.18898087479372924,0.07108021415314536,0.15499911392740312,0.13529576617303082,0.15189809348063996,cholesterol transport,GO:BP,14
GO:0006910,0.19352496139149386,0.19718955526313536,0.1254947616152313,0.15460033245811058,0.22365704427993635,0.15899848834575595,0.2245638041574921,0.21874708032884294,0.16778669564573143,0.14254185335534464,0.1584565761531794,0.10919397311599424,0.11591555726573018,0.22517094751365446,0.12688655755815847,0.17729711099465398,0.12675518696486432,0.18661406318424703,0.1462278788919843,0.16726790056585528,0.1930237158093392,0.18258192513867574,0.15742747191107193,0.14907792272200973,0.12159162984347603,0.15767051811196778,0.15652540943098434,0.14197680726421016,0.1508460873752496,0.11892855762646244,"phagocytosis, recognition",GO:BP,9
WP:WP2328,0.269893295983161,0.2503941097593531,0.2717964497576185,0.19585526493767666,0.22227559294518898,0.25743851745232565,0.25777456832227874,0.24924572209182935,0.2857252881288462,0.23748666488410175,0.2925751804643872,0.23521249000594865,0.23382843496999303,0.23555303501103717,0.23847413470026382,0.25281839898019526,0.2674560700450711,0.31083034812811194,0.2887862996149047,0.2939166609692904,0.2807630904697564,0.2963204173102401,0.2763535983439011,0.27212690592785543,0.2425043091077272,0.22551833313314676,0.26138269019862276,0.25214309393876544,0.2560112609508466,0.23986071870486253,Allograft rejection,WP,15
GO:0034362,0.25545605795666326,0.1189452675687098,0.1925572403203717,0.10991180890232331,0.22439160361884167,0.16743184199082453,0.1739923698291489,0.22182399063242528,0.16397398987973535,0.21038070879560686,0.2595056735824151,0.1742491928234503,0.23306297331793413,0.2594710678558578,0.23671670236052034,0.12431442541163004,0.23085218355998338,0.18558131718498658,0.233714468797101,0.13804262700983855,0.17517758982715578,0.24336639058438833,0.2633334582888352,0.23640277466164097,0.1821983067257992,0.2106695670350699,0.11611494495432705,0.21987740271590472,0.15065014459161555,0.20380248616489358,low-density lipoprotein particle,GO:CC,7
KEGG:05133,0.2777544883415343,0.2574966836411209,0.2703635971160036,0.1971810780301414,0.22895470582159821,0.254730287748354,0.2589701234422934,0.2387045077732457,0.28553050818613884,0.2303578032302619,0.2923197433034915,0.24000746518668434,0.2319557038108681,0.23174439543666595,0.2303852797125961,0.24950303454091205,0.26786277200647873,0.3109235076980081,0.28979215797434055,0.2886050876760909,0.286443943477779,0.3008255016546914,0.28499373016450535,0.2753548303844376,0.2466864331154588,0.2271735352128461,0.26524991969019857,0.2540737276213249,0.2605359639710707,0.23826523456748241,Pertussis,KEGG,14
GO:0015918,0.19640323267345572,0.09841858131910994,0.12711412717179002,0.09808939018149587,0.17139820500832018,0.0947081109778104,0.1441193728727791,0.19218922025086307,0.12512716570214436,0.14263990535456939,0.23088746665069976,0.15509097026888388,0.16197619714276418,0.2233388299206679,0.1972101836239503,0.11242465061220872,0.17981338495327706,0.1352904084194544,0.20486775810336547,0.1114486486659989,0.135827463136607,0.18828127506015144,0.22926258474342584,0.18725666864977517,0.14785096079668034,0.18898087479372924,0.07108021415314536,0.15499911392740312,0.13529576617303082,0.15189809348063996,sterol transport,GO:BP,14
WP:WP430,0.25395673726857987,0.1547916083498621,0.17364957580143792,0.13262088308975187,0.24034809264692433,0.15176324800032887,0.21216981604171767,0.26289652439118044,0.1820304706455856,0.1760881624947171,0.28815700857283594,0.19664731481260675,0.2247486733272531,0.30007144561331195,0.25913375592847304,0.17666810586792914,0.24553173733975284,0.20823607469993638,0.2472760213855244,0.1694224219887736,0.19417870465363324,0.24985088135054986,0.2977549839264119,0.23726490249749824,0.21099536479043746,0.2387221714893363,0.08638396834985142,0.21118440713184553,0.20995526404488904,0.19599400598466346,Statin inhibition of cholesterol production,WP,10
GO:0010876,0.14202028920469617,0.05429890184986652,0.0736590725895076,0.08293487955581315,0.14751478655708855,0.04973584896032852,0.11084534189887375,0.1493499313870595,0.0808919974788183,0.09609558760706836,0.16596871104154745,0.11450597900252343,0.09607821699235615,0.18265970838093182,0.1315428439817547,0.07941410075130426,0.10834318619742245,0.08102030430130443,0.16137698135986425,0.07402143132908968,0.0937444815714515,0.15162795230145906,0.16358006504215897,0.10925235719238446,0.07756933623692613,0.11126143938181433,0.03382196683518409,0.09550976397311313,0.0796931950429757,0.09428719801896207,lipid localization,GO:BP,26
GO:0032102,0.2140627750750521,0.07179052646536324,0.16841463395608183,0.06649630682752916,0.14457305487824734,0.09901472532930426,0.13982003168339638,0.1957500605363677,0.18306701955567964,0.12492848778303953,0.2170463352341411,0.13018588535987974,0.1754823005123921,0.17787794785962502,0.1770228015697301,0.11517965848607169,0.17518432473742074,0.21668133966198685,0.20107302212674444,0.12749960104876862,0.16409444845210397,0.201522668363929,0.17802256847909537,0.19175492798119756,0.15047786189374132,0.16736146203198637,0.10434887795287923,0.12543715932915347,0.1429821591412413,0.14555763521578988,negative regulation of response to external stimulus,GO:BP,24
GO:0097006,0.2416322553452812,0.135387878788018,0.16132339277891525,0.14373757867817824,0.21934299390206186,0.15332228656017277,0.18764383909955812,0.23364375379009672,0.1750457908481977,0.18373290367047843,0.27194746333649594,0.1832090140949385,0.20467399931629715,0.2784902204810599,0.23804860771723577,0.15742507001170497,0.22397410809517443,0.17538472616031,0.23601662036018162,0.15269066035195,0.17619939140680865,0.22549947867986317,0.27563197393912037,0.22557504349567986,0.18991678021014272,0.2248823785794119,0.08826403972404587,0.19927832663414563,0.17626509416043812,0.19466094932905786,regulation of plasma lipoprotein particle levels,GO:BP,12
GO:0065007,0.22544643424429553,0.11561038630009149,0.19019566113417616,0.12053407201766275,0.1661754847293802,0.14405310150653408,0.20223067117153598,0.21818063802508503,0.18380156825956062,0.14448282397650233,0.21072364667710594,0.1707485644058687,0.1535084840668251,0.17977690561179438,0.20048909902009085,0.17240107939063046,0.1913305280144085,0.2188626435250261,0.21862261239446387,0.20378452385704002,0.19361536374450083,0.23072022509225468,0.18848881421548805,0.21045156568655896,0.14516771777040582,0.17382718512219453,0.14155423177011808,0.1730088387119321,0.1360741179278554,0.1874866956954266,biological regulation,GO:BP,208
KEGG:05322,0.2497612130277898,0.23006423164301035,0.2510382873716075,0.1743553330138366,0.20374072233355817,0.2368166863962686,0.23939068259513072,0.23862721487218133,0.27431739755257095,0.21637623331283898,0.2725326431658864,0.21951990762355572,0.21156007184417652,0.2199356849208256,0.21576932793054043,0.23009465934067946,0.24760581589518205,0.2953801855834731,0.2702404687334871,0.2717749236347111,0.2638086258105013,0.2769557643496503,0.25667519680127193,0.25687925252776,0.22451255867123593,0.20188452574710067,0.2387110283476775,0.23102513263329072,0.2347715619929318,0.2169773587440229,Systemic lupus erythematosus,KEGG,17
GO:0051604,0.039336249123122384,-0.001397444005226539,0.06655627661339505,0.05866728956495158,0.08796943522335889,0.11980679273781214,0.03720235620590956,0.11596678859701424,0.1406777375738258,0.056620296406330324,0.07878233186398191,0.09408392687558143,0.1277412184249944,0.12246409948031219,0.12192666636166746,0.093046615979683,0.09487790253657177,0.129850579641248,0.14362694170861687,0.10685715920611291,0.1257039838478429,0.1468978254752302,0.04838111371077493,0.07715520535751388,0.15738570510934854,0.1058379748926973,0.1340935494134252,0.1381055832495778,0.09328717630154745,0.1316892889726439,protein maturation,GO:BP,28
GO:0006909,0.2405643282071849,0.26963827321786565,0.2373410072468877,0.2408717001929474,0.2686900592569916,0.2717126486598775,0.2957921634039188,0.2947553211887763,0.26512039053125336,0.24543996748358582,0.2649045133199082,0.23887436592659597,0.25309954487462427,0.304318689940482,0.2710462602221842,0.2782060600568322,0.2763335766998216,0.265904141422705,0.270912053992151,0.27507617519793104,0.2839858598468206,0.27758450855578987,0.2552914398233523,0.26652039978478553,0.26513154837318936,0.2563146020964878,0.28667914564055974,0.28422956458570076,0.24519993010600705,0.25879578767327494,phagocytosis,GO:BP,19
GO:0032101,0.2353552935039404,0.13733534848983273,0.21447019666379813,0.13021107654723676,0.1765875105061815,0.16622205176373836,0.182594901991566,0.21181683177819194,0.24164491768078866,0.1930871194087299,0.25429976832404083,0.2020615002215486,0.22202363488312216,0.2057059812133563,0.22894912791666452,0.182102222559788,0.22589038329410346,0.24818248843235416,0.24764907501388947,0.2043735485548016,0.20081184040787417,0.23367632249820014,0.20417379892070572,0.2405422357839389,0.20438361449686807,0.20592225181949453,0.166594893162983,0.1904540334962896,0.19737860141075697,0.2118538131508638,regulation of response to external stimulus,GO:BP,41
REAC:R-HSA-174577,0.3307341482839279,0.3339337262417571,0.34495784535687557,0.3031389557488445,0.3067464611279506,0.3477121180602404,0.33744355517717756,0.34618649710849336,0.325548548705084,0.3341743366717781,0.3533248990185607,0.31836053813661835,0.2965970382034674,0.3134284505260705,0.32971740868195837,0.33355172310936043,0.3533880392762265,0.34213497037516016,0.33148032777146696,0.34618772662454583,0.35252943020875643,0.32178885329938806,0.30478847409912063,0.36056740188941677,0.32879087128620066,0.3251221175537632,0.34811585766140674,0.33604348258836736,0.32917966883349953,0.3251376522476353,Activation of C3 and C5,REAC,6
