,pathway_name,source,n_genes,mean_AD,mean_Ctrl,diff
GO:0005819,spindle,GO:CC,6,0.07940091356555386,0.11411933083573107,-0.034718417270177215
GO:0070613,regulation of protein processing,GO:BP,7,0.11270354699754019,0.14741175815633026,-0.03470821115879007
GO:1903317,regulation of protein maturation,GO:BP,7,0.11270354699754019,0.14741175815633026,-0.03470821115879007
REAC:R-HSA-162909,Host Interactions of HIV factors,REAC,3,-0.10254256314702037,-0.06791553027222669,-0.034627032874793684
GO:0043269,regulation of monoatomic ion transport,GO:BP,7,-0.280135038208836,-0.24559830932059187,-0.034536728888244134
GO:0010959,regulation of metal ion transport,GO:BP,7,-0.280135038208836,-0.24559830932059187,-0.034536728888244134
REAC:R-HSA-877300,Interferon gamma signaling,REAC,3,-0.1024028272056176,-0.06791553027222669,-0.03448729693339091
GO:0055038,recycling endosome membrane,GO:CC,3,-0.10235080896127302,-0.06791553027222669,-0.034435278689046334
GO:0031901,early endosome membrane,GO:CC,3,-0.10235080896127302,-0.06791553027222669,-0.034435278689046334
KEGG:05166,Human T-cell leukemia virus 1 infection,KEGG,4,-0.10229950882275678,-0.06791553027222669,-0.03438397855053009
GO:0002833,positive regulation of response to biotic stimulus,GO:BP,10,0.2629091594481771,0.29727217235936243,-0.03436301291118532
GO:0051262,protein tetramerization,GO:BP,3,-0.10448392245075389,-0.0701605745199586,-0.03432334793079529
GO:0061448,connective tissue development,GO:BP,9,-0.05302621721595435,-0.018705733336799493,-0.03432048387915486
REAC:R-HSA-9755511,KEAP1-NFE2L2 pathway,REAC,3,-0.4284407822710981,-0.3941553373875847,-0.03428544488351343
REAC:R-HSA-9759194,Nuclear events mediated by NFE2L2,REAC,3,-0.4284407822710981,-0.3941553373875847,-0.03428544488351343
GO:0051495,positive regulation of cytoskeleton organization,GO:BP,6,0.14622769534766344,0.1804939895957041,-0.034266294248040646
GO:0043235,receptor complex,GO:CC,6,-0.11994482709288676,-0.0857541491007129,-0.03419067799217386
GO:0010638,positive regulation of organelle organization,GO:BP,11,0.061316182787908804,0.09537986286011732,-0.034063680072208516
GO:0002819,regulation of adaptive immune response,GO:BP,7,0.2020104320481281,0.23587782384327224,-0.03386739179514414
GO:0003924,GTPase activity,GO:MF,7,-0.4279462001207143,-0.3941553373875847,-0.033790862733129645
GO:0050830,defense response to Gram-positive bacterium,GO:BP,7,-0.017483928818678406,-0.051245304469133945,0.03376137565045554
GO:0006081,aldehyde metabolic process,GO:BP,3,-0.006212121212121211,-0.03995142542173819,0.03373930420961698
GO:0007507,heart development,GO:BP,11,0.05971839713174916,0.093454537961633,-0.03373614082988384
GO:0005178,integrin binding,GO:MF,4,-0.29455191848373985,-0.3282677266048873,0.03371580812114744
GO:0045785,positive regulation of cell adhesion,GO:BP,11,-0.14821818742591514,-0.11454558023133687,-0.03367260719457826
GO:0001959,regulation of cytokine-mediated signaling pathway,GO:BP,3,0.37043564358709374,0.4040606249838733,-0.03362498139677955
GO:0060759,regulation of response to cytokine stimulus,GO:BP,3,0.37043564358709374,0.4040606249838733,-0.03362498139677955
GO:0031648,protein destabilization,GO:BP,3,0.21064769471733086,0.24416367793054472,-0.03351598321321386
GO:0019221,cytokine-mediated signaling pathway,GO:BP,6,0.25142482349676054,0.2848348856514314,-0.03341006215467085
WP:WP615,Senescence and autophagy in cancer,WP,4,0.2368580349273409,0.270170680893426,-0.0333126459660851
GO:0032984,protein-containing complex disassembly,GO:BP,3,0.29135190864317895,0.3246575215054644,-0.03330561286228545
GO:0101002,ficolin-1-rich granule,GO:CC,8,0.25811485356175967,0.2914042409521399,-0.03328938739038023
GO:0019199,transmembrane receptor protein kinase activity,GO:MF,3,-0.4214325543142179,-0.38827457195341425,-0.03315798236080364
GO:0004714,transmembrane receptor protein tyrosine kinase activity,GO:MF,3,-0.4214325543142179,-0.38827457195341425,-0.03315798236080364
GO:0005874,microtubule,GO:CC,8,-0.3537211159547732,-0.32061894701560956,-0.03310216893916362
WP:WP702,Metapathway biotransformation Phase I and II,WP,4,-0.047526886941176606,-0.08061963694470661,0.03309275000353001
GO:0007283,spermatogenesis,GO:BP,12,0.06467406399796391,0.09773439564709296,-0.033060331649129054
GO:0048232,male gamete generation,GO:BP,12,0.06467406399796391,0.09773439564709296,-0.033060331649129054
GO:0034446,substrate adhesion-dependent cell spreading,GO:BP,3,-0.09079505074873041,-0.12381496950019515,0.03301991875146473
GO:1900024,regulation of substrate adhesion-dependent cell spreading,GO:BP,3,-0.09079505074873041,-0.12381496950019515,0.03301991875146473
GO:1901292,nucleoside phosphate catabolic process,GO:BP,4,-0.13962268253235974,-0.10662678416271099,-0.03299589836964875
GO:0009261,ribonucleotide catabolic process,GO:BP,4,-0.13962268253235974,-0.10662678416271099,-0.03299589836964875
GO:0009166,nucleotide catabolic process,GO:BP,4,-0.13962268253235974,-0.10662678416271099,-0.03299589836964875
GO:0033043,regulation of organelle organization,GO:BP,22,-0.039768112871097674,-0.006854642814929682,-0.032913470056167994
GO:1904813,ficolin-1-rich granule lumen,GO:CC,7,0.25849996272622444,0.2914042409521399,-0.03290427822591546
GO:0000781,"chromosome, telomeric region",GO:CC,3,-0.13951013629959258,-0.10662678416271099,-0.032883352136881594
REAC:R-HSA-9725370,Signaling by ALK fusions and activated point mutants,REAC,3,-0.03284822512928891,0.0,-0.03284822512928891
REAC:R-HSA-9700206,Signaling by ALK in cancer,REAC,3,-0.03284822512928891,0.0,-0.03284822512928891
GO:0050821,protein stabilization,GO:BP,5,-0.11585515431505385,-0.08317580448121617,-0.032679349833837676
GO:0042886,amide transport,GO:BP,6,-0.15229056850529907,-0.1197868957757687,-0.032503672729530364
GO:0002705,positive regulation of leukocyte mediated immunity,GO:BP,3,0.2678858228747472,0.3003558061140764,-0.0324699832393292
GO:0002708,positive regulation of lymphocyte mediated immunity,GO:BP,3,0.2678858228747472,0.3003558061140764,-0.0324699832393292
GO:0002824,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,GO:BP,3,0.2678858228747472,0.3003558061140764,-0.0324699832393292
REAC:R-HSA-2980736,Peptide hormone metabolism,REAC,4,0.16909362583631188,0.13664483043070336,0.03244879540560852
GO:0048511,rhythmic process,GO:BP,5,0.18288002509167864,0.21527964155754492,-0.03239961646586628
GO:0046034,ATP metabolic process,GO:BP,5,-0.13897724643498938,-0.10662678416271099,-0.03235046227227839
WP:WP5089,Kinin Kallikrein pathway,WP,5,0.24342117265621982,0.2757095684050771,-0.03228839574885728
GO:0051223,regulation of protein transport,GO:BP,9,0.18971085080794053,0.15742329234843108,0.03228755845950945
GO:0072376,protein activation cascade,GO:BP,7,0.240091109217274,0.20781234390865105,0.03227876530862295
GO:0070201,regulation of establishment of protein localization,GO:BP,11,0.18915830094033956,0.15698526153300282,0.032173039407336734
GO:0045171,intercellular bridge,GO:CC,3,-0.03202006294256491,0.0,-0.03202006294256491
GO:0031647,regulation of protein stability,GO:BP,9,0.20374098379770295,0.2356566569237887,-0.03191567312608576
GO:0019637,organophosphate metabolic process,GO:BP,23,0.14394871289187655,0.17585713346451654,-0.031908420572639984
GO:0014742,positive regulation of muscle hypertrophy,GO:BP,4,0.2602216545045917,0.22837330421540472,0.031848350289187005
GO:0010613,positive regulation of cardiac muscle hypertrophy,GO:BP,4,0.2602216545045917,0.22837330421540472,0.031848350289187005
REAC:R-HSA-68877,Mitotic Prometaphase,REAC,6,-0.33859569574024906,-0.3703681063118948,0.03177241057164576
GO:0031664,regulation of lipopolysaccharide-mediated signaling pathway,GO:BP,3,-0.3029844540756512,-0.33465889473666904,0.03167444066101782
GO:0031343,positive regulation of cell killing,GO:BP,3,-0.08779652782988617,-0.056221165079010746,-0.03157536275087543
GO:0048662,negative regulation of smooth muscle cell proliferation,GO:BP,4,0.2025090182098325,0.17093558145437265,0.031573436755459844
GO:0008211,glucocorticoid metabolic process,GO:BP,3,-0.20597327584558284,-0.1744149650613976,-0.03155831078418525
GO:0004601,peroxidase activity,GO:MF,6,0.10308938284428812,0.1346119300207816,-0.03152254717649347
GO:0016684,"oxidoreductase activity, acting on peroxide as acceptor",GO:MF,6,0.10308938284428812,0.1346119300207816,-0.03152254717649347
GO:0030010,establishment of cell polarity,GO:BP,3,0.24453063099986397,0.2760355528521381,-0.03150492185227413
GO:0003300,cardiac muscle hypertrophy,GO:BP,5,0.2598401376439272,0.22837330421540472,0.031466833428522495
GO:0010611,regulation of cardiac muscle hypertrophy,GO:BP,5,0.2598401376439272,0.22837330421540472,0.031466833428522495
GO:0014896,muscle hypertrophy,GO:BP,5,0.2598401376439272,0.22837330421540472,0.031466833428522495
GO:0043502,regulation of muscle adaptation,GO:BP,5,0.2598401376439272,0.22837330421540472,0.031466833428522495
GO:0014743,regulation of muscle hypertrophy,GO:BP,5,0.2598401376439272,0.22837330421540472,0.031466833428522495
GO:0014897,striated muscle hypertrophy,GO:BP,5,0.2598401376439272,0.22837330421540472,0.031466833428522495
GO:0003779,actin binding,GO:MF,7,0.2922755368915838,0.32367959229329774,-0.031404055401713926
GO:0045335,phagocytic vesicle,GO:CC,5,0.16081189590682157,0.19219550405901722,-0.03138360815219565
GO:0042110,T cell activation,GO:BP,7,0.07196403487639136,0.10308230996516521,-0.03111827508877385
GO:0019953,sexual reproduction,GO:BP,16,0.027043661937507835,0.058057542981342025,-0.03101388104383419
GO:0098857,membrane microdomain,GO:CC,4,-0.235597921656935,-0.20460609706116814,-0.030991824595766854
GO:0045121,membrane raft,GO:CC,4,-0.235597921656935,-0.20460609706116814,-0.030991824595766854
GO:0098773,skin epidermis development,GO:BP,3,-0.34702972191035486,-0.37791823583922296,0.0308885139288681
GO:0045454,cell redox homeostasis,GO:BP,4,-0.40664832963793085,-0.4375069214824839,0.03085859184455303
GO:0043030,regulation of macrophage activation,GO:BP,3,-0.3620025431606914,-0.3928402659633746,0.03083772280268321
GO:0051960,regulation of nervous system development,GO:BP,6,-0.10461500646271715,-0.07382247248528395,-0.0307925339774332
GO:0050767,regulation of neurogenesis,GO:BP,6,-0.10461500646271715,-0.07382247248528395,-0.0307925339774332
GO:0008285,negative regulation of cell population proliferation,GO:BP,18,0.10747431294817408,0.0766894767010113,0.030784836247162786
GO:0000041,transition metal ion transport,GO:BP,4,0.28142959866817574,0.31221329155781274,-0.030783692889637004
GO:0006826,iron ion transport,GO:BP,4,0.28142959866817574,0.31221329155781274,-0.030783692889637004
GO:0006879,intracellular iron ion homeostasis,GO:BP,4,0.28142959866817574,0.31221329155781274,-0.030783692889637004
GO:0090257,regulation of muscle system process,GO:BP,8,0.2483442463714931,0.21756087261511903,0.030783373756374077
GO:1904950,negative regulation of establishment of protein localization,GO:BP,4,0.19401505800272448,0.16333532006319243,0.030679737939532048
GO:0051224,negative regulation of protein transport,GO:BP,4,0.19401505800272448,0.16333532006319243,0.030679737939532048
GO:1903828,negative regulation of protein localization,GO:BP,4,0.19401505800272448,0.16333532006319243,0.030679737939532048
KEGG:05143,African trypanosomiasis,KEGG,4,0.09707263885771958,0.12773666350649504,-0.030664024648775462
GO:0001818,negative regulation of cytokine production,GO:BP,7,0.09506642883493,0.06459106638289833,0.030475362452031668
GO:0030900,forebrain development,GO:BP,4,-0.10257245063279097,-0.07215387489679607,-0.030418575735994893
GO:0046887,positive regulation of hormone secretion,GO:BP,4,-0.14563010277946115,-0.11522206874311455,-0.030408034036346593
GO:0050714,positive regulation of protein secretion,GO:BP,4,-0.14563010277946115,-0.11522206874311455,-0.030408034036346593
GO:0090277,positive regulation of peptide hormone secretion,GO:BP,4,-0.14563010277946115,-0.11522206874311455,-0.030408034036346593
GO:0002793,positive regulation of peptide secretion,GO:BP,4,-0.14563010277946115,-0.11522206874311455,-0.030408034036346593
GO:0048146,positive regulation of fibroblast proliferation,GO:BP,3,0.1701848375806994,0.13980908655637136,0.030375751024328046
GO:0048145,regulation of fibroblast proliferation,GO:BP,3,0.1701848375806994,0.13980908655637136,0.030375751024328046
GO:0071346,cellular response to type II interferon,GO:BP,5,0.26624368745123206,0.29650715553180046,-0.0302634680805684
GO:0050768,negative regulation of neurogenesis,GO:BP,5,-0.10406690512167013,-0.07382247248528395,-0.03024443263638618
GO:0051961,negative regulation of nervous system development,GO:BP,5,-0.10406690512167013,-0.07382247248528395,-0.03024443263638618
GO:0005815,microtubule organizing center,GO:CC,16,-0.0055458946635052655,0.024660445915576625,-0.030206340579081892
GO:0030017,sarcomere,GO:CC,5,-0.3563966493863597,-0.38660055095564533,0.03020390156928565
GO:0007605,sensory perception of sound,GO:BP,4,-0.040023964849217504,-0.07020417853751187,0.03018021368829437
GO:0050954,sensory perception of mechanical stimulus,GO:BP,4,-0.040023964849217504,-0.07020417853751187,0.03018021368829437
GO:0071813,lipoprotein particle binding,GO:MF,5,0.10767080785312362,0.07764457741809624,0.030026230435027376
GO:0071814,protein-lipid complex binding,GO:MF,5,0.10767080785312362,0.07764457741809624,0.030026230435027376
GO:0019882,antigen processing and presentation,GO:BP,4,-0.17858437493755516,-0.14860402310471904,-0.029980351832836122
GO:0002504,antigen processing and presentation of peptide or polysaccharide antigen via MHC class II,GO:BP,3,-0.17858437493755516,-0.14860402310471904,-0.029980351832836122
GO:0046982,protein heterodimerization activity,GO:MF,3,-0.017743951943633894,-0.04766081871345029,0.0299168667698164
GO:0006195,purine nucleotide catabolic process,GO:BP,3,-0.1365273261469067,-0.10662678416271099,-0.029900541984195728
GO:0009154,purine ribonucleotide catabolic process,GO:BP,3,-0.1365273261469067,-0.10662678416271099,-0.029900541984195728
GO:0072523,purine-containing compound catabolic process,GO:BP,3,-0.1365273261469067,-0.10662678416271099,-0.029900541984195728
GO:2000352,negative regulation of endothelial cell apoptotic process,GO:BP,4,-0.42789700002428094,-0.45778930398571394,0.029892303961432998
GO:0004518,nuclease activity,GO:MF,4,-0.06084040801827741,-0.03095479082321188,-0.029885617195065533
GO:0006417,regulation of translation,GO:BP,7,-0.04322075711530651,-0.013371404075465868,-0.029849353039840647
GO:0019900,kinase binding,GO:MF,13,0.027998743519889024,0.05774674451857638,-0.029748000998687355
GO:0035148,tube formation,GO:BP,4,-0.14632642872198093,-0.11660649278622584,-0.029719935935755087
GO:0002228,natural killer cell mediated immunity,GO:BP,4,-0.3734003557038538,-0.40300559589758,0.02960524019372618
GO:0042267,natural killer cell mediated cytotoxicity,GO:BP,4,-0.3734003557038538,-0.40300559589758,0.02960524019372618
GO:1902115,regulation of organelle assembly,GO:BP,3,0.2741530530464006,0.30374544540141,-0.029592392355009434
GO:0032838,plasma membrane bounded cell projection cytoplasm,GO:CC,5,-0.034996246759761054,-0.06458211254925153,0.029585865789490476
GO:1904951,positive regulation of establishment of protein localization,GO:BP,6,-0.14476994906224955,-0.11522206874311455,-0.029547880319134995
KEGG:04728,Dopaminergic synapse,KEGG,3,-0.029541701305215606,0.0,-0.029541701305215606
GO:0038127,ERBB signaling pathway,GO:BP,3,-0.04721469999879343,-0.07674201950781681,0.029527319509023382
GO:0007173,epidermal growth factor receptor signaling pathway,GO:BP,3,-0.04721469999879343,-0.07674201950781681,0.029527319509023382
GO:0097485,neuron projection guidance,GO:BP,5,-0.05137882251733681,-0.021875,-0.02950382251733681
GO:0007411,axon guidance,GO:BP,5,-0.05137882251733681,-0.021875,-0.02950382251733681
GO:0046597,host-mediated suppression of symbiont invasion,GO:BP,3,0.25622124812678887,0.2857044772534002,-0.029483229126611332
REAC:R-HSA-9707616,Heme signaling,REAC,4,0.03586185757180164,0.06519227126262113,-0.02933041369081949
GO:0030134,COPII-coated ER to Golgi transport vesicle,GO:CC,3,-0.1038388248678593,-0.07456129017249258,-0.029277534695366716
GO:0040007,growth,GO:BP,17,0.2028828727180157,0.1736266911718386,0.029256181546177096
GO:0072175,epithelial tube formation,GO:BP,3,-0.14583610122131302,-0.11660649278622584,-0.02922960843508718
GO:0051054,positive regulation of DNA metabolic process,GO:BP,8,-0.15714771652676343,-0.1279271013395539,-0.02922061518720953
REAC:R-HSA-2172127,DAP12 interactions,REAC,3,-0.10222485383315741,-0.0730108032008826,-0.029214050632274807
GO:0034341,response to type II interferon,GO:BP,6,0.26624368745123206,0.2954571584529368,-0.02921347100170474
KEGG:05203,Viral carcinogenesis,KEGG,3,0.2954440737951026,0.3246575215054644,-0.029213447710361773
GO:1901981,phosphatidylinositol phosphate binding,GO:MF,4,0.29546175082512327,0.3246575215054644,-0.029195770680341127
GO:0051222,positive regulation of protein transport,GO:BP,5,-0.1443889897735799,-0.11522206874311455,-0.029166921030465337
GO:0045137,development of primary sexual characteristics,GO:BP,3,0.21379810403107524,0.24292798291284248,-0.02912987888176724
GO:0008406,gonad development,GO:BP,3,0.21379810403107524,0.24292798291284248,-0.02912987888176724
GO:0007548,sex differentiation,GO:BP,3,0.21379810403107524,0.24292798291284248,-0.02912987888176724
GO:0048608,reproductive structure development,GO:BP,3,0.21379810403107524,0.24292798291284248,-0.02912987888176724
GO:0061458,reproductive system development,GO:BP,3,0.21379810403107524,0.24292798291284248,-0.02912987888176724
GO:0019887,protein kinase regulator activity,GO:MF,3,-0.42328186264742546,-0.3941553373875847,-0.029126525259840774
WP:WP1544,MicroRNAs in cardiomyocyte hypertrophy,WP,3,-0.0377669010534737,-0.06687232489135524,0.029105423837881533
GO:1902936,phosphatidylinositol bisphosphate binding,GO:MF,3,0.2955739880787268,0.3246575215054644,-0.029083533426737584
GO:0005546,"phosphatidylinositol-4,5-bisphosphate binding",GO:MF,3,0.2955739880787268,0.3246575215054644,-0.029083533426737584
GO:0048306,calcium-dependent protein binding,GO:MF,4,0.4414506325533519,0.4705094024290116,-0.02905876987565975
GO:0034329,cell junction assembly,GO:BP,13,-0.02371468271996958,-0.052754513974268655,0.029039831254299073
GO:0016482,cytosolic transport,GO:BP,3,-0.02896496621235148,0.0,-0.02896496621235148
GO:0016324,apical plasma membrane,GO:CC,4,-0.049058794529594926,-0.020121951219512196,-0.02893684331008273
GO:0060271,cilium assembly,GO:BP,5,0.2935853353797913,0.32246284086756327,-0.02887750548777196
GO:0044782,cilium organization,GO:BP,5,0.2935853353797913,0.32246284086756327,-0.02887750548777196
GO:0035091,phosphatidylinositol binding,GO:MF,5,0.2750097165276074,0.30374544540141,-0.028735728873802602
GO:1905475,regulation of protein localization to membrane,GO:BP,5,0.09415285506756806,0.12286537616241304,-0.028712521094844984
GO:0022857,transmembrane transporter activity,GO:MF,12,0.13575755507471604,0.16444674332662915,-0.028689188251913106
GO:0051168,nuclear export,GO:BP,3,-0.1353014045147693,-0.10662678416271099,-0.02867462035205831
GO:0000139,Golgi membrane,GO:CC,6,-0.15445830785474218,-0.12585213188156097,-0.028606175973181214
GO:0051052,regulation of DNA metabolic process,GO:BP,10,-0.15668226709394245,-0.12808659158722685,-0.0285956755067156
GO:0007009,plasma membrane organization,GO:BP,4,0.2919488600359562,0.32053240769912883,-0.028583547663172615
GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,GO:BP,6,0.2663438631514784,0.29485027955022924,-0.028506416398750845
GO:0060048,cardiac muscle contraction,GO:BP,3,0.2929410437190429,0.3212904526529404,-0.02834940893389748
GO:0086003,cardiac muscle cell contraction,GO:BP,3,0.2929410437190429,0.3212904526529404,-0.02834940893389748
GO:0006941,striated muscle contraction,GO:BP,3,0.2929410437190429,0.3212904526529404,-0.02834940893389748
GO:0031674,I band,GO:CC,4,-0.3322752488394629,-0.36062257829792593,0.028347329458463022
GO:1901890,positive regulation of cell junction assembly,GO:BP,3,0.25864737070338056,0.2303048143812576,0.028342556322122958
GO:0140694,membraneless organelle assembly,GO:BP,10,0.1262897544495987,0.15450634161395055,-0.028216587164351853
GO:0070252,actin-mediated cell contraction,GO:BP,5,0.24060018112036655,0.2688133254832129,-0.02821314436284636
GO:0030048,actin filament-based movement,GO:BP,5,0.24060018112036655,0.2688133254832129,-0.02821314436284636
REAC:R-HSA-5693607,Processing of DNA double-strand break ends,REAC,3,-0.13476410644925008,-0.10662678416271099,-0.02813732228653909
REAC:R-HSA-5693567,HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA),REAC,3,-0.13476410644925008,-0.10662678416271099,-0.02813732228653909
GO:0002706,regulation of lymphocyte mediated immunity,GO:BP,5,0.26675254637223234,0.29485027955022924,-0.02809773317799691
GO:0002703,regulation of leukocyte mediated immunity,GO:BP,5,0.26675254637223234,0.29485027955022924,-0.02809773317799691
GO:0006259,DNA metabolic process,GO:BP,13,-0.15613070332172396,-0.12808659158722685,-0.028044111734497112
GO:0098852,lytic vacuole membrane,GO:CC,10,-0.15775229181365963,-0.12972524001681077,-0.028027051796848862
GO:0005765,lysosomal membrane,GO:CC,10,-0.15775229181365963,-0.12972524001681077,-0.028027051796848862
GO:0005774,vacuolar membrane,GO:CC,10,-0.15775229181365963,-0.12972524001681077,-0.028027051796848862
GO:0070925,organelle assembly,GO:BP,17,0.13106251643863845,0.1590868269883866,-0.02802431054974816
GO:0031984,organelle subcompartment,GO:CC,13,-0.04247539422981483,-0.07047580257632999,0.02800040834651516
GO:0017022,myosin binding,GO:MF,3,0.21350000456923546,0.2413903153613342,-0.02789031079209875
GO:0048589,developmental growth,GO:BP,13,0.19129128487791794,0.1634298654570556,0.027861419420862343
GO:0051046,regulation of secretion,GO:BP,11,0.15063911768084887,0.12278889592349156,0.02785022175735731
GO:0042692,muscle cell differentiation,GO:BP,13,-0.17980883172886122,-0.151974940300493,-0.02783389142836823
REAC:R-HSA-2132295,MHC class II antigen presentation,REAC,4,-0.02781099061052498,0.0,-0.02781099061052498
GO:0045055,regulated exocytosis,GO:BP,3,-0.3699531030214446,-0.3976513079347003,0.027698204913255753
KEGG:05016,Huntington disease,KEGG,10,-0.10116621980943008,-0.07351752972589305,-0.027648690083537028
GO:0050796,regulation of insulin secretion,GO:BP,3,-0.13879171440931443,-0.11119161119536514,-0.02760010321394929
GO:0030073,insulin secretion,GO:BP,3,-0.13879171440931443,-0.11119161119536514,-0.02760010321394929
GO:0032940,secretion by cell,GO:BP,11,0.17175847061483843,0.14421359180193824,0.027544878812900186
GO:0070741,response to interleukin-6,GO:BP,3,-0.018225806451612904,-0.04572782352027342,0.02750201706866052
GO:0070161,anchoring junction,GO:CC,16,0.020065568520361378,0.047505721590133936,-0.027440153069772558
GO:0048143,astrocyte activation,GO:BP,3,0.11705335388506559,0.14446379474115706,-0.02741044085609147
GO:0010001,glial cell differentiation,GO:BP,3,0.11705335388506559,0.14446379474115706,-0.02741044085609147
GO:0048708,astrocyte differentiation,GO:BP,3,0.11705335388506559,0.14446379474115706,-0.02741044085609147
GO:0042063,gliogenesis,GO:BP,3,0.11705335388506559,0.14446379474115706,-0.02741044085609147
GO:0021782,glial cell development,GO:BP,3,0.11705335388506559,0.14446379474115706,-0.02741044085609147
GO:0061900,glial cell activation,GO:BP,3,0.11705335388506559,0.14446379474115706,-0.02741044085609147
GO:0150076,neuroinflammatory response,GO:BP,3,0.11705335388506559,0.14446379474115706,-0.02741044085609147
GO:0014002,astrocyte development,GO:BP,3,0.11705335388506559,0.14446379474115706,-0.02741044085609147
GO:0046903,secretion,GO:BP,15,0.11537184467994543,0.08798046887626662,0.027391375803678814
REAC:R-HSA-162906,HIV Infection,REAC,5,-0.08492193736142599,-0.057539341499252064,-0.027382595862173925
GO:1903530,regulation of secretion by cell,GO:BP,10,0.2091120614062328,0.18174174190116738,0.027370319505065438
GO:0016072,rRNA metabolic process,GO:BP,3,0.0,-0.027339960991391788,0.027339960991391788
GO:0006364,rRNA processing,GO:BP,3,0.0,-0.027339960991391788,0.027339960991391788
REAC:R-HSA-2555396,Mitotic Metaphase and Anaphase,REAC,3,-0.02731724731631855,0.0,-0.02731724731631855
REAC:R-HSA-68882,Mitotic Anaphase,REAC,3,-0.02731724731631855,0.0,-0.02731724731631855
GO:0010256,endomembrane system organization,GO:BP,10,0.2897103496327561,0.3170265363693839,-0.02731618673662778
GO:0038024,cargo receptor activity,GO:MF,3,-0.27200976494889784,-0.2993082406320449,0.027298475683147083
GO:0071621,granulocyte chemotaxis,GO:BP,3,-0.36274339935190014,-0.3356059986268426,-0.027137400725057548
GO:0097530,granulocyte migration,GO:BP,3,-0.36274339935190014,-0.3356059986268426,-0.027137400725057548
KEGG:05022,Pathways of neurodegeneration - multiple diseases,KEGG,9,-0.088475779026602,-0.06143503151252785,-0.027040747514074155
GO:0048144,fibroblast proliferation,GO:BP,5,0.13926902602138871,0.11226437355942434,0.027004652461964374
GO:0030055,cell-substrate junction,GO:CC,10,0.0344781633842535,0.06136391480181404,-0.026885751417560534
KEGG:04650,Natural killer cell mediated cytotoxicity,KEGG,3,-0.37002529297258346,-0.3968957365929001,0.026870443620316653
GO:0036126,sperm flagellum,GO:CC,5,-0.026901639646618347,-0.05376339909895914,0.026861759452340796
GO:0097729,9+2 motile cilium,GO:CC,5,-0.026901639646618347,-0.05376339909895914,0.026861759452340796
WP:WP4217,Ebola virus infection in host,WP,8,0.05917960479559531,0.08600503203636602,-0.026825427240770708
GO:0003014,renal system process,GO:BP,6,0.1716911430401765,0.19851331645195786,-0.026822173411781364
GO:0005925,focal adhesion,GO:CC,9,0.03454420124626388,0.06136391480181404,-0.026819713555550156
GO:0042578,phosphoric ester hydrolase activity,GO:MF,6,0.002967039756369594,-0.023735672321507018,0.02670271207787661
GO:0051258,protein polymerization,GO:BP,10,0.22862435877471615,0.2552726313114958,-0.02664827253677965
GO:0002712,regulation of B cell mediated immunity,GO:BP,3,0.3575409923535707,0.38417765355978273,-0.026636661206212053
GO:0002923,regulation of humoral immune response mediated by circulating immunoglobulin,GO:BP,3,0.3575409923535707,0.38417765355978273,-0.026636661206212053
GO:0002889,regulation of immunoglobulin mediated immune response,GO:BP,3,0.3575409923535707,0.38417765355978273,-0.026636661206212053
REAC:R-HSA-5357801,Programmed Cell Death,REAC,3,0.2826156181472306,0.3092157148152588,-0.026600096668028206
REAC:R-HSA-109581,Apoptosis,REAC,3,0.2826156181472306,0.3092157148152588,-0.026600096668028206
GO:0055002,striated muscle cell development,GO:BP,8,-0.3478871576115573,-0.3744418088577951,0.026554651246237793
GO:0006754,ATP biosynthetic process,GO:BP,3,-0.026526302081516573,0.0,-0.026526302081516573
GO:0030031,cell projection assembly,GO:BP,8,0.2877253650871171,0.3142157873127752,-0.026490422225658117
GO:0120031,plasma membrane bounded cell projection assembly,GO:BP,8,0.2877253650871171,0.3142157873127752,-0.026490422225658117
GO:0044703,multi-organism reproductive process,GO:BP,8,-0.04820254488987203,-0.02176198137190657,-0.02644056351796546
GO:0007565,female pregnancy,GO:BP,8,-0.04820254488987203,-0.02176198137190657,-0.02644056351796546
GO:0044706,multi-multicellular organism process,GO:BP,8,-0.04820254488987203,-0.02176198137190657,-0.02644056351796546
GO:0006812,monoatomic cation transport,GO:BP,13,0.14394758446296463,0.17038557338115914,-0.026437988918194516
GO:0033273,response to vitamin,GO:BP,3,-0.04521688844232411,-0.07165408751129083,0.026437199068966723
GO:0170062,nutrient storage,GO:BP,5,0.11503284953862176,0.08860896488258714,0.026423884656034624
GO:0019915,lipid storage,GO:BP,5,0.11503284953862176,0.08860896488258714,0.026423884656034624
GO:0005667,transcription regulator complex,GO:CC,3,0.41352374923225577,0.38711099653385006,0.026412752698405706
GO:0006284,base-excision repair,GO:BP,5,-0.13301388347856924,-0.10662678416271099,-0.026387099315858253
GO:0050730,regulation of peptidyl-tyrosine phosphorylation,GO:BP,3,0.01738853529227795,-0.00894922202944119,0.02633775732171914
GO:0010608,post-transcriptional regulation of gene expression,GO:BP,9,-0.04419394104274364,-0.01792951621309821,-0.026264424829645434
GO:0010954,positive regulation of protein processing,GO:BP,4,0.26839642700562955,0.2946362186306528,-0.026239791625023268
