,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,pathway_name,source,n_genes
GO:0065009,0.19799372837916784,0.14466085477535184,0.16627539577378064,0.08820150780315668,0.2523734575245092,0.14455994493981167,0.1834691902874779,0.23273460727990047,0.23457378982209637,0.15248258148466098,0.2835350324578822,0.18101008295005788,0.21737220365761506,0.2314378473353476,0.29127758427864137,0.1541829227640042,0.21428628726905322,0.2023608554470518,0.22544596473078926,0.15931097490378157,0.19452266318897388,0.1954558196507693,0.22438385034080438,0.20277381080809492,0.17532266499896174,0.23582212271503633,0.10616197317833484,0.1965892339623949,0.1629902865558969,0.17564172684450802,regulation of molecular function,GO:BP,37
GO:0042221,0.2021069846543835,0.16712627838228752,0.2825761009897575,0.15663050612144008,0.20557689502277457,0.20332598362796955,0.2050328521909912,0.24631774815497123,0.2551717203064106,0.27505988934533127,0.29362136865128663,0.24070854329825248,0.26042987074544316,0.24823834249318572,0.2932813761320705,0.2118723743813037,0.2654484180379306,0.2350387205190824,0.2504598918562893,0.23880489951709188,0.25048113840303454,0.28055241973693007,0.2509289310615041,0.24838633694405932,0.2681247680619631,0.26871035278086225,0.275756006532192,0.23172755466320613,0.2370037046066127,0.28903316423829,response to chemical,GO:BP,75
GO:0030212,0.19919309541472333,0.18742891737364634,-0.07533831435799322,0.15640625036520997,0.16090231075931544,0.23665371489790496,0.2688807119025136,0.2510523589073905,0.26051667195038586,-0.13575242936230428,0.25572864974036874,-0.1180517086352588,0.26739173092039,-0.17534258874214528,0.25039236176613816,0.19594658174489094,0.21216297247203578,0.2888450436514125,0.2901108257872749,0.34332948859790685,0.3307848710853415,-0.10288990288285867,-0.1470473883351056,0.23855459359431286,-0.1263825140774936,0.23768629223270904,0.2427753224671258,0.2741639133000123,-0.13146387421162276,-0.17851622343099574,hyaluronan metabolic process,GO:BP,5
GO:0032373,0.288135593220339,-0.020833333333333336,0.17500000000000002,-0.16666666666666666,0.13736263736263735,0.06926007492376537,0.15833333333333333,0.26363636363636367,0.2193149422253291,0.14109389942639292,0.2641509433962264,0.13632046541586013,0.2592592592592593,0.30188679245283023,0.18269230769230768,0.0784313725490196,0.28181818181818186,0.21900826446280997,0.18355157697043148,0.0725806451612903,0.09209222559344059,0.24079361595453452,0.24011329678681637,0.19298245614035087,0.050458715596330264,0.18807339449541283,-0.027343386928459293,0.23504273504273504,0.09389730767595231,0.12931034482758624,positive regulation of sterol transport,GO:BP,5
GO:0032376,0.288135593220339,-0.020833333333333336,0.17500000000000002,-0.16666666666666666,0.13736263736263735,0.06926007492376537,0.15833333333333333,0.26363636363636367,0.2193149422253291,0.14109389942639292,0.2641509433962264,0.13632046541586013,0.2592592592592593,0.30188679245283023,0.18269230769230768,0.0784313725490196,0.28181818181818186,0.21900826446280997,0.18355157697043148,0.0725806451612903,0.09209222559344059,0.24079361595453452,0.24011329678681637,0.19298245614035087,0.050458715596330264,0.18807339449541283,-0.027343386928459293,0.23504273504273504,0.09389730767595231,0.12931034482758624,positive regulation of cholesterol transport,GO:BP,5
GO:0050678,0.24314872417837496,0.01777526393649022,0.10106394675217156,-0.11946955070410459,0.13076440912643134,0.00845589560125081,0.1555762745466666,0.28528059363393854,0.1872169331905592,0.051701040312725696,0.2739594191032318,-0.02219339044700581,0.20093795752545768,0.15248316961941305,0.20466048903697479,0.08691554183582745,0.27036679928801827,0.19028180602155417,0.16990026811090986,0.0787036100108506,0.07237497119390665,0.17014976676524676,0.13630432601485945,0.21833131897619318,-0.01494709256494232,0.19206135974611235,0.014817900658616994,0.14447471919958021,0.059776155827431364,0.07748116528485811,regulation of epithelial cell proliferation,GO:BP,15
GO:0051246,0.09716824360417883,-0.0025757622388148617,0.12211108875557417,-0.027834856702764883,0.06948954781703467,0.08645472283777095,0.13887203355713254,0.18170326973909834,0.16132451987896618,0.09072530404492135,0.15937712824212527,0.08641518886530213,0.178238533357141,0.1841190667129798,0.165502118192986,0.06884158510488207,0.1564813509361085,0.14943588885758113,0.15980197979745617,0.09341779575231271,0.16227427167411634,0.1471356104925808,0.11876390107564071,0.09827132805630194,0.0704415649652643,0.10713345771149504,0.0701210930285563,0.11796564026665642,0.028649828388889118,0.12690949640379623,regulation of protein metabolic process,GO:BP,43
GO:0045717,0.10154357326139382,0.029889593569739185,0.06409964581928962,-0.005042742785176471,0.18131868131868129,-0.006303004099083346,0.13891700550159733,0.1876801255897951,0.0986796303953836,0.041378544536073814,0.19991785305096144,0.13801143475955552,0.06394526329600582,0.27134830483212674,0.30769230769230776,0.12775852153825806,0.12986795280407662,0.0465616027013397,0.20068092282816022,0.1230871924334083,0.08691885875799693,0.12232957648553484,0.18920389133561372,0.14012517368661034,0.12656706564203504,0.20817406626020488,-0.050330742307240196,0.08552904241800856,0.14860105292181822,0.07829862740604179,negative regulation of fatty acid biosynthetic process,GO:BP,4
GO:0051006,0.23622435377172551,0.20494406671929785,0.298063982079813,0.17321539579261108,0.29575647033297386,0.3072640232121549,0.2579613455529774,0.20396945037974681,0.2241525472164235,0.28137032244876414,0.24372006976791508,0.2592246137375079,0.2541869677256756,0.31343140700196404,0.34427806551967843,0.22971745762836096,0.24697336219971064,0.2357481494166915,0.34770803364846,0.32673021982484457,0.3208235714105649,0.3184846031075068,0.2534350799786579,0.3053200842607094,0.3451946745094814,0.234051632075879,0.26071730291629336,0.31141020566381716,0.3511594144414913,0.2584346006244029,positive regulation of lipoprotein lipase activity,GO:BP,3
GO:0060696,0.01486900169971856,-0.04182511955123793,-0.04543713918133027,-0.06011497553099097,0.1703296703296703,-0.19498416731731483,0.026351670828784236,0.08798011226568529,-0.09018220811366748,-0.030127365279239145,0.10213332610815765,0.040795523002099945,-0.20970461121389894,0.15243822698359114,0.16346153846153846,-0.08441085632841143,0.05790009692807532,-0.014013614837442567,0.15425389822160498,0.009863014399453623,-0.02085014020730376,0.004516790768816925,0.14987790579255075,0.043664633439451955,-0.03183596559989651,0.1240214759881617,-0.19893609429532083,-0.05149978775239664,0.06082046498740188,-0.10069785809213515,regulation of phospholipid catabolic process,GO:BP,3
GO:0099243,0.11568709958720223,-0.030423057947618924,0.11831886742483712,-0.13566482541238595,-0.07659561563852087,-0.012393969406335416,0.04947139284101796,-0.051100137598926475,0.1678705947123477,0.03524675146926011,0.05664628118865979,0.0483317519165171,0.058530106769784554,0.056980709436998275,-0.06304763018665598,0.05004449748300194,0.06505655042904174,0.18824270771252055,0.21686509273689658,0.15819138940038666,0.08548913133555978,0.2465432459796069,0.15602153000388955,0.0493681436947288,-0.008934668017996621,-0.03745317315012991,0.020356787589811926,0.05101909002985016,0.09882163512148194,0.056400386191515835,extrinsic component of synaptic membrane,GO:CC,4
REAC:R-HSA-8964026,0.288135593220339,-0.020833333333333336,0.17500000000000002,-0.16666666666666666,0.13736263736263735,0.09130434782608694,0.15833333333333333,0.26363636363636367,0.16838373820139543,0.17500000000000002,0.24126497763733443,0.14544111443642196,0.2592592592592593,0.30188679245283023,0.18269230769230768,0.0784313725490196,0.28181818181818186,0.21900826446280997,0.20394724805644687,0.0725806451612903,0.13114754098360656,0.2751937984496124,0.29130434782608694,0.19298245614035087,0.050458715596330264,0.18015369921169314,-0.06603773584905662,0.23504273504273504,0.11983471074380164,0.12931034482758624,Chylomicron clearance,REAC,3
REAC:R-HSA-173736,0.364406779661017,0.0,-0.4666666666666667,0.3777777777777779,0.3021978021978022,0.3260869565217391,0.0,-0.37272727272727274,-0.37499999999999994,-0.40055889755180096,-0.4150943396226416,-0.46638655462184875,-0.4722222222222222,-0.3867924528301887,-0.4711538461538461,-0.3627450980392157,0.3639934053788087,-0.3925619834710744,-0.39349588464477286,0.0,-0.4672131147540983,-0.39147286821705424,0.0,-0.49122807017543857,0.0,-0.4908256880733945,0.0,-0.41452991452991444,-0.343288406252309,0.41379310344827586,Alternative complement activation,REAC,3
REAC:R-HSA-8866423,-0.016949152542372878,-0.05208333333333334,-0.04166666666666667,-0.044444444444444446,0.0,-0.23913043478260873,0.008333333333333333,0.0909090909090909,-0.03844576469346701,-0.04166666666666667,0.1505465054181888,0.0870162589510909,-0.31481481481481477,0.10472083469973191,0.0,-0.09803921568627452,0.06363636363636363,0.012396694214876028,0.14504950474562528,0.016129032258064512,-0.032786885245901634,-0.011627906976744179,0.15217391304347824,0.05263157894736843,-0.05045871559633029,0.1146788990825688,-0.21698113207547173,-0.08974358974358976,0.07024793388429752,-0.10344827586206895,VLDL assembly,REAC,3
GO:0097367,0.12482872613074439,0.08755495667946497,0.1741321883998234,-0.039701054766919805,0.06954419189033287,0.17448525046292682,0.0425727346054212,0.08094243453748198,0.1336949537858276,0.08569393060196649,0.2361619252912385,0.16277426003931825,0.2154242056320309,0.05976848735829819,0.16034806057769724,-0.01288984957072089,0.04812893803336792,0.25459914650965176,0.1297616364386941,0.07363779520022672,0.17841803412552817,0.1105732576578513,0.10230430441811054,0.1076606411558568,0.03769459868633242,0.16063162734285893,-0.03467495071966854,0.10507103977720852,0.0737780551330024,0.15449125334182406,carbohydrate derivative binding,GO:MF,57
GO:0003013,0.13224352528624517,-0.0989161154263887,0.03699205336207163,-0.055908334407634826,0.0369361847740357,0.09823068019036185,0.13190994229524133,0.15079685879006174,0.1741767235912235,0.11578183991078199,0.16669105839103668,0.011261110004528745,0.206432241418368,0.25492614020908105,0.070737661405232,0.04180945407506523,0.10904347666185665,0.18001888453281978,0.1259670399116419,0.10811192055981549,0.14551824215399867,0.176067564912278,0.1964619224814606,0.05141944006951985,0.12261470883482904,0.0858129324389186,0.05646981006300158,0.1310758329833999,0.13386693873675362,0.15483849499781277,circulatory system process,GO:BP,20
GO:0005581,0.09208267723114602,-0.0555644428130711,0.08140917174467299,-0.20688119784948913,-0.1009254184882261,-0.026610364290911445,0.037466342031986094,-0.16633987819860196,0.11440939158962153,0.0014852522792643153,-0.01906206425350358,-0.006027111461974069,0.04108461203295173,0.047629379389061234,-0.04946274488255134,-0.0019426343819838063,0.02776738145599129,0.13492770269325735,0.14501745265088964,0.11396944964100307,0.02707097699897052,0.1718593172323797,0.07525678773310006,0.02031434023224371,-0.04027580303923531,-0.07260318896046689,-0.0377360905594333,0.033129427307114566,0.03812290966780108,0.02250026875561326,collagen trimer,GO:CC,7
GO:0098888,0.11568709958720223,-0.030423057947618924,0.11831886742483712,-0.13566482541238595,-0.07659561563852087,-0.012393969406335416,0.04947139284101796,-0.051100137598926475,0.1678705947123477,0.03524675146926011,0.05664628118865979,0.0483317519165171,0.058530106769784554,0.056980709436998275,-0.06304763018665598,0.05004449748300194,0.06505655042904174,0.18824270771252055,0.21686509273689658,0.15819138940038666,0.08548913133555978,0.2465432459796069,0.15602153000388955,0.0493681436947288,-0.008934668017996621,-0.02569759326315177,0.020356787589811926,0.05101909002985016,0.09882163512148194,0.056400386191515835,extrinsic component of presynaptic membrane,GO:CC,3
GO:0042742,0.2520775152101562,-0.016021999521732135,0.07916512186619122,0.08342269527766845,0.18580390915012074,0.29798112568052815,0.16541782250571693,0.12467212276492025,0.3249359463370465,0.2869976612569495,0.29158811111474503,0.10544521677305009,0.30825166280015537,0.1893212083359469,0.10181128750068241,0.11376585837966324,0.1319913022356963,0.2453038678461849,0.1006290125075059,0.34590106616909855,0.23788055549540707,0.14718813891488738,0.24190504346955974,0.07246494904791285,0.328494606837772,0.12399277563661917,0.26780807490945097,0.308140434304504,0.2579727092164413,0.31195505479150276,defense response to bacterium,GO:BP,14
GO:0042581,0.3337230806439014,0.4583550958937873,0.27567342311009785,0.3529915820395824,0.46846993308896917,0.3121741056971395,0.3885033520708625,0.44495828709097485,0.42410476858046686,0.31415809551892465,0.39436248190928974,0.33044205618877903,0.3084530437954815,0.30927843689850354,0.41587933893681406,0.42130945671727993,0.4055508512515101,0.35863064785659576,0.33306721437759124,0.35894695626933126,0.3459168160266965,0.352748131445067,0.35961747407330763,0.41994734057800753,0.35651879085331734,0.4264691734951397,0.44497471953958634,0.4069642505421541,0.13827147854170163,0.45607894004016214,specific granule,GO:CC,9
GO:0007010,0.06404265787834015,-0.0003098857447181016,0.11515599263119476,-0.07267139571878706,0.056353336352809584,0.12317572256365882,0.12801887566708442,0.16824461514101882,0.13679906981172205,0.10681980947878097,0.07772297648731846,0.13432532084197893,0.22197214148887068,0.23926200728511257,0.15647802134490835,0.03480960609070082,0.14496751563984836,0.16815222912331074,0.11731171002117027,0.05924392150598673,0.1699179449351744,0.14762761914620254,0.11512736380449397,0.10848442195931439,0.12205013286009671,0.15415229781828801,0.0724258448408078,0.15374012620707175,0.09068676341521849,0.1470904239107062,cytoskeleton organization,GO:BP,37
GO:0043395,0.30329500232788636,0.10546704567193603,0.2627539287712846,0.008548235620858482,0.11699848575903028,0.18375027986089668,0.21652915926629296,0.3013524515266517,0.2846044419319128,0.2536398618713133,0.29852377137726527,0.25247666321224727,0.28454903244883767,0.318330810370808,0.24901542093778056,0.18287689188876813,0.28181818181818186,0.2970765611764285,0.2993858902834511,0.19746244047015088,0.2470439601230872,0.31862072584847634,0.28914852757206333,0.26123210549206977,0.06394089671236472,0.23880738582554167,-0.04260274648442665,0.28155844415530357,0.22154040114025467,0.23058276470873482,heparan sulfate proteoglycan binding,GO:MF,4
GO:0008203,0.1307766153134824,-0.046493890246046804,0.10348844124182714,-0.05730567339818877,0.18837404907954367,0.020871392004300996,0.08863277792044717,0.20088388235357232,0.059359290600186965,0.07577685347163175,0.16251116582504505,0.1146239801937457,0.09179802096618482,0.2650713638909346,0.13926714774974655,0.013415367738240114,0.1405796640127796,0.13291129845105096,0.18554768520017628,0.06825655515223501,0.14243048553085014,0.17290704996838774,0.17233159690200844,0.13162995848802908,0.060353900708639795,0.09666376353155513,-0.038585014366705826,0.11689268583565272,0.10166239586749132,0.055747116007120644,cholesterol metabolic process,GO:BP,9
GO:0046461,0.19093906019261334,0.13212182986145302,0.21023352855227984,0.07519407941968151,0.23448408474440818,0.22783745042769463,0.23807894901498658,0.20826046773865875,0.16265507072544066,0.19681853051403722,0.22593973916477667,0.19251177842448142,0.2601466086658587,0.3319198731647318,0.3109155944074571,0.23738258065714118,0.2057864029117516,0.13666486698912395,0.249036923790699,0.259469732007784,0.2763170597786935,0.27958384934634734,0.2739010672761179,0.25442993693104754,0.31175362686995545,0.24437300388641564,0.12731184863190248,0.2554720414559761,0.3069254647407403,0.23435886543474566,neutral lipid catabolic process,GO:BP,5
GO:0046464,0.19093906019261334,0.13212182986145302,0.21023352855227984,0.07519407941968151,0.23448408474440818,0.22783745042769463,0.23807894901498658,0.20826046773865875,0.16265507072544066,0.19681853051403722,0.22593973916477667,0.19251177842448142,0.2601466086658587,0.3319198731647318,0.3109155944074571,0.23738258065714118,0.2057864029117516,0.13666486698912395,0.249036923790699,0.259469732007784,0.2763170597786935,0.27958384934634734,0.2739010672761179,0.25442993693104754,0.31175362686995545,0.24437300388641564,0.12731184863190248,0.2554720414559761,0.3069254647407403,0.23435886543474566,acylglycerol catabolic process,GO:BP,5
GO:0002683,0.04543565352316314,-0.05190079833200222,0.1347928296107975,-0.09245429956867689,0.013619930509576815,-0.030542695317545724,0.03880532276986016,0.06591638424659263,0.11567904733214247,0.05279231723630836,0.050562329091207905,0.04402369368270731,0.014333276670125758,0.09419835019586596,0.048900794739152265,0.006381437873855259,0.10037869579069432,0.0979115427267345,0.14635477286593734,0.09592116039500169,0.10441100824369909,0.14233257643030273,0.09185565475123275,0.04592629691462924,0.034420759486839,0.004904248940945518,0.015396487094603678,0.025664525147004572,0.06393072456291979,0.06219188050905515,negative regulation of immune system process,GO:BP,18
GO:0006022,0.0001882716320554746,-0.05996629569007184,0.05954570310202052,-0.13527472541000632,0.16090231075931544,0.1365478490076861,0.045602791741407835,-0.002702658252512254,0.2430708397344128,0.015513102850010922,0.12325336503850157,0.0027954726792189227,0.18072253094136714,-0.07664875897036981,0.12206237296450412,-0.030214238561628477,0.17176309336603124,0.1391675968015362,0.10514723527538161,0.2115951339119601,0.013968968897750591,-0.07197029780852546,-0.13814505678699723,0.14066866820943474,0.01617929273888544,0.1191007649336058,0.01982687787880455,0.2024187633929522,-0.13602316315046206,-0.030037680454666777,aminoglycan metabolic process,GO:BP,7
GO:0009897,-0.25205233408039834,-0.4553194534672592,-0.2947540485575422,-0.4294550976630994,-0.4472210916114843,-0.37771213285551264,-0.27571905409869585,-0.29180182789884423,-0.23386587398691555,-0.29953992739756335,-0.42452830188679247,-0.3075408044441221,-0.3194416377259973,-0.2688889616433486,-0.4326923076923077,-0.33081406998121377,-0.29898129036279725,-0.34840167418960316,-0.11501398692932618,-0.19412204607929226,-0.33133027949587346,-0.1356589147286822,-0.2392576161861655,-0.3002731721690878,-0.28752544825518,-0.39575660527678075,-0.37942535018166024,-0.4316239316239315,-0.1407399462192193,-0.3770640183987303,external side of plasma membrane,GO:CC,15
GO:0033194,0.16949152542372883,0.17708333333333337,0.3,0.15555555555555556,0.2912087912087912,0.01152647871912051,0.14318813628179317,0.14545454545454545,0.15,0.26666666666666666,0.2075471698113207,-0.04160503786474796,0.19444444444444448,0.2830188679245283,0.3269230769230769,0.18627450980392157,0.2363636363636364,0.1628412540978868,0.3518518518518518,0.33870967741935476,0.23518269346677664,0.3217054263565891,0.2478260869565217,0.3245614035087719,0.38073394495412843,0.17889908256880732,0.27358490566037735,-0.0050285539824440634,0.36776859504132237,0.28448275862068967,response to hydroperoxide,GO:BP,4
REAC:R-HSA-2187338,0.20649232864868894,0.014019803733796257,0.17477206452571128,-0.0529448716345025,0.13152118471375776,0.10445900845853422,0.15370368886785665,0.1837441581662482,0.15505152858161136,0.18265102763308314,0.2078366600938987,0.1582439995543058,0.21942528665829933,0.2770517118867914,0.20625983018426833,0.11341864445290772,0.1977746725003256,0.12144692024410247,0.23399660281054566,0.1305908014894502,0.1664859130725435,0.2325638060475439,0.24153469549957543,0.2000553768696218,0.1465270804104431,0.18445470452990895,0.02150883006755503,0.21008567792995936,0.15720705377564945,0.16326774736890046,Visual phototransduction,REAC,9
GO:0010757,-0.17685928574445653,-0.4236620429744681,-0.175,-0.47777777777777775,-0.36532605437905874,-0.22173913043478263,0.0,0.0,-0.25850442276163965,-0.35097368638833654,-0.3490566037735849,-0.127065774834276,-0.29573923746954,-0.46226415094339623,-0.33612014552930425,-0.3576954319587531,-0.3818181818181819,-0.12536605127903655,-0.07790615616025234,-0.14128178358634774,-0.038666057264805515,-0.15116279069767444,-0.3521739130434783,-0.14035087719298245,-0.1721621839410855,-0.17538399866241433,-0.3113207547169811,-0.21794871794871795,-0.12809917355371903,-0.3706896551724138,negative regulation of plasminogen activation,GO:BP,3
GO:0045861,-0.17685928574445653,-0.4236620429744681,-0.17961742478791076,-0.47777777777777775,-0.36532605437905874,-0.07035240857158663,0.0,0.0,-0.25850442276163965,-0.3552642135402019,-0.09101751743010295,-0.132038347333605,-0.29924790512450117,-0.4578776486467923,-0.34138718441780436,-0.3576954319587531,-0.38199480625679993,0.018324204319372556,0.06893013342805213,-0.14128178358634774,0.06594746698838269,-0.13160783625716252,-0.28838914206415045,-0.14035087719298245,-0.17753449087845757,-0.18038227712735425,-0.31671538187688086,-0.22256515311815275,0.04041141328606587,-0.3706896551724138,negative regulation of proteolysis,GO:BP,9
GO:0061365,0.23622435377172551,0.20494406671929785,0.298063982079813,0.17321539579261108,0.29575647033297386,0.3072640232121549,0.2579613455529774,0.20396945037974681,0.2241525472164235,0.28137032244876414,0.24372006976791508,0.2592246137375079,0.2541869677256756,0.31343140700196404,0.34427806551967843,0.22971745762836096,0.24697336219971064,0.2357481494166915,0.34770803364846,0.32673021982484457,0.3208235714105649,0.3184846031075068,0.2534350799786579,0.3053200842607094,0.3451946745094814,0.234051632075879,0.26071730291629336,0.31141020566381716,0.3511594144414913,0.2584346006244029,positive regulation of triglyceride lipase activity,GO:BP,3
GO:2000427,0.33474479458834056,0.3580425335150684,0.3597082938913371,0.1693654566333553,0.23916102009576304,0.38102743736702666,0.37926530260419267,0.37569319523747263,0.36675447070082084,0.39458087565367067,0.3903203777143526,0.3571784278489068,0.3491197664088043,0.3561743560535874,0.35621392631078097,0.37374355086121,0.38274289786953125,0.3554608000059206,0.39870024666710224,0.40561331847701926,0.35281634242418847,0.35220174708928187,0.36076643655841234,0.4010496148592361,0.3603670931611012,0.36881336717130303,0.38624426696112,0.3941110810742339,0.3528752555565473,0.3209981527249941,positive regulation of apoptotic cell clearance,GO:BP,3
GO:1905920,0.2649362046433132,0.045555923213710194,0.2009493923532523,-0.01936371873321865,0.20074916527005057,0.18024475466475895,0.1875028568698504,0.22789959831278242,0.2234934901041242,0.20745738910412773,0.2523747313002201,0.1872241611782561,0.23851602010741582,0.30571273626378814,0.22522674061353487,0.13145373793544182,0.2714414256802248,0.22780947568930984,0.27480819087687663,0.170782167014834,0.19450101240838605,0.2879370296823979,0.2825548640112424,0.22799374115382112,0.16461507142689846,0.18125663977088208,0.044453126676894446,0.2588561204654416,0.207037945591856,0.18592889847857025,positive regulation of CoA-transferase activity,GO:BP,3
GO:0005201,-0.24195217243319725,-0.45800529949671537,-0.131051150552933,-0.4250882636517947,-0.41616712407127365,-0.17973290748508292,-0.1751462695136043,-0.3728115802107865,-0.22781330754123338,-0.3761174833285152,-0.3411639723975444,-0.3371436516690004,-0.40317767304522906,-0.3019388871947225,-0.2676632842664882,-0.40196078431372545,-0.32669247505650506,-0.3457772078493192,-0.13444210953206998,-0.16931865518903727,-0.33750885770419964,-0.267937931767432,-0.44088583470247616,-0.2631578947368421,-0.30964804444811933,-0.4900839811227497,-0.44339622641509435,-0.36479373633479756,-0.31220945721194054,-0.2648797485337957,extracellular matrix structural constituent,GO:MF,10
GO:0070820,0.35167339914951523,0.4874943592468299,0.283775249183806,0.3687588041449679,0.48814776432232376,0.324173004393911,0.3885033520708625,0.44495828709097485,0.39889802078660697,0.3302961604887514,0.39488372256745846,0.3322963449921147,0.3269818388106214,0.30927843689850354,0.4455014122291689,0.44766256469048255,0.4273921551502032,0.3802713336860763,0.34006527152946664,0.36522132137783614,0.3528206236228826,0.3353710033027197,0.36634074548888446,0.3957970860921176,0.36929642249274675,0.44418984458980076,0.46222026269141386,0.4129828870860356,0.3350202038190419,0.46773240590203025,tertiary granule,GO:CC,9
KEGG:04936,0.20431564163764204,0.15474362745662726,0.20105402224499053,-0.04184911587129296,0.011156603518845967,0.1810594682827275,0.1877595600739855,0.17130371198622424,0.25692362449520173,0.18164096328602203,0.21400619718012795,0.19043507460269105,0.1715612217603265,0.17610298223188897,0.17853578419007612,0.2173682183554006,0.17160228328565727,0.2596290222113488,0.2723841939272771,0.27120216302127537,0.18471113490684907,0.265430618800083,0.2059080507107693,0.21457502887683066,0.17803916767206104,0.16048994513817422,0.20262525861695002,0.21108723430380932,0.16462754683876338,0.17206963332194397,Alcoholic liver disease,KEGG,11
GO:0033993,0.1204526989161649,0.18716938089308546,0.26520678537209363,0.14186108432630307,0.13842731426099864,0.0651545967028736,0.19051396205865492,0.17756717254162177,0.10531860934164004,0.1856563622273097,0.2540461853155403,0.09591755836555706,0.17053344576398663,0.19309117545655366,0.2900246271732633,0.19149842885120533,0.26123611663747753,0.1506764343042071,0.25281475948405163,0.2501401018890085,0.16154344787129474,0.24284383900731002,0.2064736303440531,0.2695964237407056,0.31467414912788605,0.17951908198778596,0.2694924427865927,0.08433912995415338,0.2327146202514831,0.2621699817664777,response to lipid,GO:BP,26
GO:0070328,0.2624359900633502,0.022347043334335022,0.16107501805144647,-0.10335734322358774,0.15642958136661694,0.11864358864327106,0.1900468076748614,0.2612514970900891,0.2406777797740462,0.1412643435087395,0.26602764388195255,0.16718285304005445,0.277826013096225,0.31103232291538313,0.22635345418136668,0.15264468178699245,0.24922015816822649,0.16153254205465795,0.22911037320129524,0.11660362789581495,0.14080124691751475,0.24363657795220878,0.2584015743056991,0.19414860445421292,0.12824336227083744,0.2270645706175557,-0.020313634716120445,0.23253239724483057,0.1478803091848583,0.15282462808518502,triglyceride homeostasis,GO:BP,5
GO:1901700,0.20703702399019397,0.13989083755933596,0.25203656638345356,0.12060146555484269,0.22264097228731816,0.12652903177810304,0.19484646883641435,0.24374243159221864,0.22357179761568882,0.23740409973099105,0.278947466097267,0.18028054957137118,0.24371054794184588,0.25151528928925315,0.2855915096450094,0.17302972732098099,0.25789178172417715,0.1833570336900034,0.22676497277773572,0.1970656528195368,0.2059458581253421,0.2588292017068778,0.2671311160924398,0.20291884887304146,0.2064764445244117,0.2079996764402581,0.1833164851317618,0.16333360352002357,0.23143421714240295,0.25068658563820556,response to oxygen-containing compound,GO:BP,39
GO:0090208,0.17366401685622798,0.15561205001521708,0.25475662795777604,0.11362801371857932,0.2762948728736804,0.2681407021624615,0.22088922511924744,0.13414297743434156,0.1499432508233737,0.2366889509911047,0.19126089167811802,0.19726681410428532,0.20390408152412182,0.2741126676885045,0.30631987057670834,0.16082239347188562,0.20728015866422644,0.19082682264718814,0.30514847220733,0.2942389798470758,0.2845229303470281,0.29339679003409425,0.23149246875094656,0.28226442898777643,0.34365325056413387,0.1785372816365635,0.2269030223525602,0.2775900899704374,0.322344173924103,0.24053016154703705,positive regulation of triglyceride metabolic process,GO:BP,4
GO:0043394,0.27951075405491616,0.10546704567193603,0.2627539287712846,0.008548235620858482,0.0785799297467521,0.18375027986089668,0.21652915926629296,0.3013524515266517,0.2550264687706664,0.2264446386847903,0.29852377137726527,0.25247666321224727,0.25599820173189597,0.2869849435922918,0.24901542093778056,0.1556256479780794,0.28181818181818186,0.2970765611764285,0.2993858902834511,0.17800636767571207,0.2198048007601765,0.31862072584847634,0.28914852757206333,0.26123210549206977,0.06394089671236472,0.22304140088993418,-0.04260274648442665,0.28155844415530357,0.22154040114025467,0.23058276470873482,proteoglycan binding,GO:MF,5
GO:0004601,-0.376799710790386,0.0,-0.3916666666666666,0.0,0.0,-0.32115840963922976,0.0,0.32727272727272727,-0.2083333333333333,0.1294992227463115,-0.19811320754716982,-0.2852511272368889,-0.5,0.0,0.0,0.323529411764706,0.3363636363636363,0.011212178634658515,0.0,0.09319820510197548,-0.32786885245901637,0.0,0.0,0.0,0.3990825688073395,0.383343565122107,0.31321706539743777,-0.25818283938246644,0.0,0.2672413793103448,peroxidase activity,GO:MF,6
GO:0048878,0.20912874541455176,0.059770742098697024,0.1829046817044287,-0.0026345749106108803,0.1399509434695741,0.10057485672819096,0.17425961303989115,0.20368611014566643,0.17228793053722022,0.15936136689752511,0.23756637535028735,0.1265967893841611,0.22670498096055922,0.26248148387850356,0.23682188196091,0.16473458185990356,0.2447386636332536,0.13857789188038616,0.21912386028092157,0.15898265721149424,0.1667104009713985,0.23911837265535382,0.21845011218349458,0.2201365055021165,0.15748773637289032,0.21227679438084734,0.09559518039243284,0.1795783258512158,0.15192976875088135,0.20594587404167672,chemical homeostasis,GO:BP,28
GO:0005737,0.1439993784158537,0.16534819450047356,0.17565574219496133,0.10941229582829011,0.20266053088997718,0.17164131297302568,0.1364167422197182,0.21395649814349924,0.1388825215832428,0.14710065013165272,0.19340343135714294,0.18955284000793357,0.22734046511969236,0.2001232715618778,0.2515512520684738,0.15695614103994257,0.15910089805269242,0.210867536773252,0.20226720695310674,0.18938011070196376,0.21451194907565554,0.20761592556861264,0.2105794486617976,0.21436533052667353,0.21223806658140368,0.2579406637975389,0.19987747506467282,0.18879378015748488,0.1681493102978645,0.20703939898407842,cytoplasm,GO:CC,183
