pathway_id,pathway_name,source,n_genes,mean_AD,mean_Control,diff,p_value,effect_size,abs_effect,direction,q_value,significant_fdr,significant,neg_log10_p
GO:0007417,central nervous system development,GO:BP,14,0.0789,0.0832,-0.0043,0.8088051604661488,0.06,0.06,↓ in AD,0.9894721088341064,False,False,0.09215608645411921
GO:0042254,ribosome biogenesis,GO:BP,6,-0.0562,-0.0487,-0.0075,0.8125404518483827,-0.04,0.04,↓ in AD,0.9894721088341064,False,False,0.0901550087155846
GO:0098662,inorganic cation transmembrane transport,GO:BP,5,-0.0511,-0.038,-0.0131,0.8125404518483827,-0.04,0.04,↓ in AD,0.9894721088341064,False,False,0.0901550087155846
GO:0051640,organelle localization,GO:BP,6,-0.1085,-0.085,-0.0235,0.8165168673848255,0.055,0.055,↓ in AD,0.9894721088341064,False,False,0.08803483929658412
GO:0051147,regulation of muscle cell differentiation,GO:BP,5,-0.0365,-0.0042,-0.0323,0.8187498656122867,0.05,0.05,↓ in AD,0.9894721088341064,False,False,0.08684875828424861
GO:0046982,protein heterodimerization activity,GO:MF,3,-0.0408,-0.0484,0.0077,0.8232850876614246,0.035,0.035,↑ in AD,0.9894721088341064,False,False,0.08444975098591542
REAC:R-HSA-2565942,Regulation of PLK1 Activity at G2/M Transition,REAC,4,-0.0375,-0.0372,-0.0004,0.8232850876614246,0.035,0.035,↓ in AD,0.9894721088341064,False,False,0.08444975098591542
GO:0010883,regulation of lipid storage,GO:BP,4,-0.0883,-0.0812,-0.0071,0.824270851124361,0.055,0.055,↓ in AD,0.9894721088341064,False,False,0.08393005793826505
GO:0002437,inflammatory response to antigenic stimulus,GO:BP,3,0.3436,0.3415,0.002,0.8258558701605997,0.055,0.055,↑ in AD,0.9894721088341064,False,False,0.08309573991410807
REAC:R-HSA-202733,Cell surface interactions at the vascular wall,REAC,3,0.0484,0.0312,0.0172,0.8324251503391784,0.05,0.05,↑ in AD,0.9894721088341064,False,False,0.07965480677790632
GO:0120543,macromolecular conformation isomerase activity,GO:MF,11,-0.1808,-0.1996,0.0188,0.8363912707099184,-0.05,0.05,↑ in AD,0.9894721088341064,False,False,0.07759050849699703
GO:0050768,negative regulation of neurogenesis,GO:BP,5,-0.1481,-0.1402,-0.0078,0.8391135327156403,0.05,0.05,↓ in AD,0.9894721088341064,False,False,0.07617927481354678
GO:0051099,positive regulation of binding,GO:BP,6,-0.1993,-0.1872,-0.0121,0.8401431675367481,0.05,0.05,↓ in AD,0.9894721088341064,False,False,0.07564670016054362
GO:0061448,connective tissue development,GO:BP,9,-0.1487,-0.142,-0.0067,0.8401431675367481,-0.05,0.05,↓ in AD,0.9894721088341064,False,False,0.07564670016054362
REAC:R-HSA-1852241,Organelle biogenesis and maintenance,REAC,5,0.1722,0.1641,0.0081,0.8429967508293773,0.05,0.05,↑ in AD,0.9894721088341064,False,False,0.07417409927750156
GO:0019221,cytokine-mediated signaling pathway,GO:BP,6,0.3157,0.3088,0.0069,0.8430312442399992,-0.05,0.05,↑ in AD,0.9894721088341064,False,False,0.07415632934966998
GO:0007018,microtubule-based movement,GO:BP,11,0.1467,0.1578,-0.0111,0.8430484824226563,0.05,0.05,↓ in AD,0.9894721088341064,False,False,0.07414744904883024
GO:0007600,sensory perception,GO:BP,12,-0.2671,-0.2787,0.0115,0.8430657149277024,-0.05,0.05,↑ in AD,0.9894721088341064,False,False,0.07413857185431645
GO:0016525,negative regulation of angiogenesis,GO:BP,3,0.2746,0.2934,-0.0188,0.8430657149277024,0.05,0.05,↓ in AD,0.9894721088341064,False,False,0.07413857185431645
GO:0043170,macromolecule metabolic process,GO:BP,149,0.1093,0.1097,-0.0004,0.8430657149277024,-0.05,0.05,↓ in AD,0.9894721088341064,False,False,0.07413857185431645
GO:0030492,hemoglobin binding,GO:MF,3,0.4811,0.4836,-0.0025,0.8430657149277024,-0.05,0.05,↓ in AD,0.9894721088341064,False,False,0.07413857185431645
WP:WP5115,Network map of SARS CoV 2 signaling,WP,34,0.1972,0.1943,0.0029,0.8430657149277024,-0.05,0.05,↑ in AD,0.9894721088341064,False,False,0.07413857185431645
GO:0051346,negative regulation of hydrolase activity,GO:BP,6,0.1227,0.1172,0.0055,0.8430657149277024,0.05,0.05,↑ in AD,0.9894721088341064,False,False,0.07413857185431645
GO:0009897,external side of plasma membrane,GO:CC,15,-0.3199,-0.3019,-0.018,0.8430657149277024,0.05,0.05,↓ in AD,0.9894721088341064,False,False,0.07413857185431645
GO:0050671,positive regulation of lymphocyte proliferation,GO:BP,3,-0.0811,-0.0881,0.0071,0.8432023188325428,0.04,0.04,↑ in AD,0.9894721088341064,False,False,0.07406820780658425
GO:0044325,transmembrane transporter binding,GO:MF,4,-0.1357,-0.0872,-0.0485,0.8493792812359499,0.04,0.04,↓ in AD,0.9894802067153635,False,False,0.07089833688741827
GO:0042578,phosphoric ester hydrolase activity,GO:MF,6,-0.0205,-0.0153,-0.0051,0.8585421565104365,0.04,0.04,↓ in AD,0.9894802067153635,False,False,0.06623837506292551
GO:0010906,regulation of glucose metabolic process,GO:BP,6,-0.0563,-0.0601,0.0039,0.8619796291229771,0.04,0.04,↑ in AD,0.9894802067153635,False,False,0.06450299759062407
KEGG:05016,Huntington disease,KEGG,10,-0.1397,-0.1279,-0.0117,0.864851859022111,-0.04,0.04,↓ in AD,0.9894802067153635,False,False,0.06305827671908298
WP:WP5055,Burn wound healing,WP,4,-0.231,-0.2472,0.0162,0.8723925701485378,-0.04,0.04,↑ in AD,0.9894802067153635,False,False,0.05928804180634957
KEGG:04141,Protein processing in endoplasmic reticulum,KEGG,4,-0.0539,-0.0164,-0.0375,0.8749359983091866,0.03,0.03,↓ in AD,0.9894802067153635,False,False,0.058023714517976235
GO:0010008,endosome membrane,GO:CC,10,-0.1492,-0.1409,-0.0083,0.8768625586664247,-0.04,0.04,↓ in AD,0.9894802067153635,False,False,0.05706847355583362
GO:0031984,organelle subcompartment,GO:CC,13,-0.0908,-0.0904,-0.0004,0.8773549248941676,-0.04,0.04,↓ in AD,0.9894802067153635,False,False,0.056824681730243826
GO:0005775,vacuolar lumen,GO:CC,4,-0.066,-0.058,-0.008,0.8776259224779746,0.04,0.04,↓ in AD,0.9894802067153635,False,False,0.05669055746744271
GO:0048871,multicellular organismal-level homeostasis,GO:BP,19,0.0732,0.0761,-0.0029,0.8776259224779746,-0.04,0.04,↓ in AD,0.9894802067153635,False,False,0.05669055746744271
GO:0050777,negative regulation of immune response,GO:BP,10,0.1438,0.1567,-0.0129,0.8776259224779746,0.04,0.04,↓ in AD,0.9894802067153635,False,False,0.05669055746744271
GO:0006812,monoatomic cation transport,GO:BP,13,0.2296,0.2305,-0.0009,0.8776259224779746,-0.04,0.04,↓ in AD,0.9894802067153635,False,False,0.05669055746744271
GO:0090288,negative regulation of cellular response to growth factor stimulus,GO:BP,3,0.1553,0.1602,-0.0049,0.8776259224779746,0.04,0.04,↓ in AD,0.9894802067153635,False,False,0.05669055746744271
GO:0140096,"catalytic activity, acting on a protein",GO:MF,73,0.237,0.2373,-0.0004,0.8776259224779746,-0.04,0.04,↓ in AD,0.9894802067153635,False,False,0.05669055746744271
GO:0003006,developmental process involved in reproduction,GO:BP,18,0.3103,0.3149,-0.0046,0.8776259224779746,0.04,0.04,↓ in AD,0.9894802067153635,False,False,0.05669055746744271
GO:0045202,synapse,GO:CC,23,0.1797,0.1985,-0.0188,0.8776259224779746,0.04,0.04,↓ in AD,0.9894802067153635,False,False,0.05669055746744271
GO:0005773,vacuole,GO:CC,20,-0.0914,-0.1045,0.0132,0.8776259224779746,-0.04,0.04,↑ in AD,0.9894802067153635,False,False,0.05669055746744271
GO:1901700,response to oxygen-containing compound,GO:BP,39,0.2123,0.2178,-0.0055,0.8776259224779746,0.04,0.04,↓ in AD,0.9894802067153635,False,False,0.05669055746744271
GO:0022857,transmembrane transporter activity,GO:MF,12,0.1311,0.1284,0.0027,0.8776259224779746,-0.04,0.04,↑ in AD,0.9894802067153635,False,False,0.05669055746744271
GO:1901654,response to ketone,GO:BP,6,0.3033,0.2902,0.0131,0.8776259224779746,-0.04,0.04,↑ in AD,0.9894802067153635,False,False,0.05669055746744271
GO:0038024,cargo receptor activity,GO:MF,3,-0.1587,-0.1673,0.0086,0.8892792002034092,-0.035,0.035,↑ in AD,1.0,False,False,0.050961865496688276
KEGG:04380,Osteoclast differentiation,KEGG,3,-0.0721,-0.0811,0.009,0.8920795557932257,-0.03,0.03,↑ in AD,1.0,False,False,0.04959641344748707
GO:0051781,positive regulation of cell division,GO:BP,3,-0.0729,-0.0316,-0.0413,0.9100083510070109,0.025,0.025,↓ in AD,1.0,False,False,0.040954622206794467
GO:1902679,negative regulation of RNA biosynthetic process,GO:BP,10,-0.0777,-0.0933,0.0155,0.9102050808441875,-0.03,0.03,↑ in AD,1.0,False,False,0.04086074455316426
GO:0016887,ATP hydrolysis activity,GO:MF,13,-0.1633,-0.1658,0.0025,0.9112329467916779,0.03,0.03,↑ in AD,1.0,False,False,0.040370586173089106
GO:0140657,ATP-dependent activity,GO:MF,18,-0.1577,-0.149,-0.0087,0.9118725491549488,0.03,0.03,↓ in AD,1.0,False,False,0.04006585801666057
GO:0019865,immunoglobulin binding,GO:MF,3,0.0594,0.0555,0.0038,0.9122263048700282,-0.03,0.03,↑ in AD,1.0,False,False,0.039897408640588834
GO:0002698,negative regulation of immune effector process,GO:BP,7,0.1637,0.1753,-0.0116,0.9124210043205884,0.03,0.03,↓ in AD,1.0,False,False,0.03980472563614969
GO:0030198,extracellular matrix organization,GO:BP,10,-0.0877,-0.0978,0.0101,0.9124210043205884,-0.03,0.03,↑ in AD,1.0,False,False,0.03980472563614969
GO:0006954,inflammatory response,GO:BP,39,0.188,0.1919,-0.004,0.9124210043205884,-0.03,0.03,↓ in AD,1.0,False,False,0.03980472563614969
GO:0000226,microtubule cytoskeleton organization,GO:BP,11,0.0982,0.1096,-0.0114,0.9124210043205884,0.03,0.03,↓ in AD,1.0,False,False,0.03980472563614969
GO:0045597,positive regulation of cell differentiation,GO:BP,17,-0.0846,-0.0781,-0.0064,0.9124210043205884,0.03,0.03,↓ in AD,1.0,False,False,0.03980472563614969
GO:0044403,biological process involved in symbiotic interaction,GO:BP,11,-0.0749,-0.0724,-0.0025,0.9124210043205884,-0.03,0.03,↓ in AD,1.0,False,False,0.03980472563614969
GO:0043277,apoptotic cell clearance,GO:BP,7,0.3354,0.3472,-0.0118,0.9124210043205884,0.03,0.03,↓ in AD,1.0,False,False,0.03980472563614969
GO:0043022,ribosome binding,GO:MF,3,-0.0998,-0.0863,-0.0134,0.9164882574081715,0.025,0.025,↓ in AD,1.0,False,False,0.037873095104933835
GO:0016324,apical plasma membrane,GO:CC,4,-0.062,-0.0426,-0.0194,0.919045842484748,-0.02,0.02,↓ in AD,1.0,False,False,0.03666282523889914
GO:0009205,purine ribonucleoside triphosphate metabolic process,GO:BP,7,-0.1133,-0.0969,-0.0165,0.9239108820753075,0.025,0.025,↓ in AD,1.0,False,False,0.03436991762132831
GO:0036126,sperm flagellum,GO:CC,5,-0.0461,-0.0748,0.0287,0.9247635037746507,-0.02,0.02,↑ in AD,1.0,False,False,0.03396931822073626
GO:0030280,structural constituent of skin epidermis,GO:MF,4,-0.0927,-0.0854,-0.0073,0.9290779188552696,0.02,0.02,↓ in AD,1.0,False,False,0.03194786156090712
GO:0140719,constitutive heterochromatin formation,GO:BP,3,-0.0192,-0.0202,0.001,0.9351316384855718,-0.02,0.02,↑ in AD,1.0,False,False,0.02912724918758939
GO:0006111,regulation of gluconeogenesis,GO:BP,3,-0.0198,-0.0202,0.0004,0.9351316384855718,-0.02,0.02,↑ in AD,1.0,False,False,0.02912724918758939
WP:WP3645,NAD biosynthetic pathways,WP,4,-0.0154,-0.0202,0.0048,0.9351316384855718,-0.02,0.02,↑ in AD,1.0,False,False,0.02912724918758939
GO:0005200,structural constituent of cytoskeleton,GO:MF,7,-0.1362,-0.1101,-0.0261,0.943771224584751,0.02,0.02,↓ in AD,1.0,False,False,0.025133268352013006
GO:0045892,negative regulation of DNA-templated transcription,GO:BP,8,-0.073,-0.0901,0.0171,0.943771224584751,-0.02,0.02,↑ in AD,1.0,False,False,0.025133268352013006
GO:0032675,regulation of interleukin-6 production,GO:BP,3,-0.2268,-0.2243,-0.0025,0.9468869432522405,0.02,0.02,↓ in AD,1.0,False,False,0.02370187195005526
GO:0030225,macrophage differentiation,GO:BP,3,0.0127,0.0171,-0.0044,0.9473848301654796,0.02,0.02,↓ in AD,1.0,False,False,0.02347357361710723
GO:0099512,supramolecular fiber,GO:CC,24,-0.2704,-0.2653,-0.0051,0.9473848301654796,0.02,0.02,↓ in AD,1.0,False,False,0.02347357361710723
GO:0090287,regulation of cellular response to growth factor stimulus,GO:BP,7,0.1142,0.1122,0.0021,0.9473848301654796,-0.02,0.02,↑ in AD,1.0,False,False,0.02347357361710723
GO:0045619,regulation of lymphocyte differentiation,GO:BP,3,-0.0173,-0.0109,-0.0064,0.9473848301654796,0.02,0.02,↓ in AD,1.0,False,False,0.02347357361710723
GO:0007584,response to nutrient,GO:BP,6,0.2609,0.2742,-0.0133,0.9473848301654796,0.02,0.02,↓ in AD,1.0,False,False,0.02347357361710723
GO:0009609,response to symbiotic bacterium,GO:BP,3,0.0845,0.0703,0.0143,0.9473848301654796,-0.02,0.02,↑ in AD,1.0,False,False,0.02347357361710723
GO:0012505,endomembrane system,GO:CC,99,0.2217,0.2266,-0.0049,0.9473848301654796,0.02,0.02,↓ in AD,1.0,False,False,0.02347357361710723
GO:0000287,magnesium ion binding,GO:MF,4,-0.073,-0.0371,-0.0358,0.9549323401212337,0.015,0.015,↓ in AD,1.0,False,False,0.020027398419346917
GO:0006338,chromatin remodeling,GO:BP,13,-0.1406,-0.1588,0.0182,0.9645767491330021,-0.015,0.015,↑ in AD,1.0,False,False,0.015663210841398406
GO:0032757,positive regulation of interleukin-8 production,GO:BP,4,-0.278,-0.2772,-0.0008,0.964870006057763,-0.015,0.015,↓ in AD,1.0,False,False,0.015531193863120405
GO:0030018,Z disc,GO:CC,3,-0.0378,-0.019,-0.0188,0.966307075684792,0.01,0.01,↓ in AD,1.0,False,False,0.014884840372050269
GO:0031047,regulatory ncRNA-mediated gene silencing,GO:BP,3,-0.0273,-0.0362,0.0089,0.966307075684792,-0.01,0.01,↑ in AD,1.0,False,False,0.014884840372050269
GO:0098791,Golgi apparatus subcompartment,GO:CC,3,-0.0339,-0.0372,0.0033,0.966307075684792,-0.01,0.01,↑ in AD,1.0,False,False,0.014884840372050269
GO:0003777,microtubule motor activity,GO:MF,4,-0.0384,-0.0343,-0.0042,0.966307075684792,0.01,0.01,↓ in AD,1.0,False,False,0.014884840372050269
GO:0038061,non-canonical NF-kappaB signal transduction,GO:BP,3,-0.0398,-0.0318,-0.008,0.966307075684792,0.01,0.01,↓ in AD,1.0,False,False,0.014884840372050269
REAC:R-HSA-8980692,RHOA GTPase cycle,REAC,4,-0.1803,-0.2058,0.0255,0.9816935562228212,-0.01,0.01,↑ in AD,1.0,False,False,0.008024059678795147
GO:1903028,positive regulation of opsonization,GO:BP,4,-0.2518,-0.2613,0.0095,0.982339961127723,-0.01,0.01,↑ in AD,1.0,False,False,0.007738188698559461
GO:0005819,spindle,GO:CC,6,0.1884,0.1705,0.0179,0.982339961127723,-0.01,0.01,↑ in AD,1.0,False,False,0.007738188698559461
WP:WP5473,Cytokine cytokine receptor interaction,WP,3,-0.0749,-0.0645,-0.0104,0.9824483428188332,-0.01,0.01,↓ in AD,1.0,False,False,0.007690275576986332
GO:0001906,cell killing,GO:BP,22,0.0621,0.0668,-0.0047,0.9824502949659324,-0.01,0.01,↓ in AD,1.0,False,False,0.007689412624875988
GO:0006811,monoatomic ion transport,GO:BP,16,0.0851,0.0828,0.0023,0.9824502949659324,0.01,0.01,↑ in AD,1.0,False,False,0.007689412624875988
GO:0048513,animal organ development,GO:BP,59,0.0575,0.0501,0.0074,0.9824502949659324,-0.01,0.01,↑ in AD,1.0,False,False,0.007689412624875988
GO:0045177,apical part of cell,GO:CC,7,-0.2053,-0.2277,0.0224,1.0,0.005,0.005,↑ in AD,1.0,False,False,-0.0
GO:0065007,biological regulation,GO:BP,208,0.1483,0.1645,-0.0162,1.0,0.0,0.0,↓ in AD,1.0,False,False,-0.0
GO:0051602,response to electrical stimulus,GO:BP,3,-0.187,-0.1827,-0.0044,1.0,-0.005,0.005,↓ in AD,1.0,False,False,-0.0
GO:0004842,ubiquitin-protein transferase activity,GO:MF,3,-0.0065,0.0,-0.0065,1.0,0.0,0.0,↓ in AD,1.0,False,False,-0.0
GO:0002011,morphogenesis of an epithelial sheet,GO:BP,3,0.0297,0.0254,0.0043,1.0,-0.005,0.005,↑ in AD,1.0,False,False,-0.0
WP:WP5348,11p11 2 copy number variation syndrome ,WP,3,-0.1367,-0.1089,-0.0278,1.0,0.0,0.0,↓ in AD,1.0,False,False,-0.0
GO:0001669,acrosomal vesicle,GO:CC,3,-0.026,-0.0252,-0.0008,1.0,0.0,0.0,↓ in AD,1.0,False,False,-0.0
GO:0051918,negative regulation of fibrinolysis,GO:BP,5,0.017,0.0078,0.0091,1.0,0.0,0.0,↑ in AD,1.0,False,False,-0.0
REAC:R-HSA-5686938,Regulation of TLR by endogenous ligand,REAC,5,-0.2308,-0.2556,0.0248,1.0,0.0,0.0,↑ in AD,1.0,False,False,-0.0
GO:0014069,postsynaptic density,GO:CC,4,-0.0372,-0.0372,-0.0,1.0,0.0,0.0,↓ in AD,1.0,False,False,-0.0
REAC:R-HSA-8957322,Metabolism of steroids,REAC,6,0.4893,0.4868,0.0025,1.0,-0.005,0.005,↑ in AD,1.0,False,False,-0.0
GO:0043687,post-translational protein modification,GO:BP,11,-0.0292,-0.0202,-0.0089,1.0,0.0,0.0,↓ in AD,1.0,False,False,-0.0
GO:0045921,positive regulation of exocytosis,GO:BP,3,-0.0394,-0.0352,-0.0042,1.0,0.0,0.0,↓ in AD,1.0,False,False,-0.0
REAC:R-HSA-9707616,Heme signaling,REAC,4,0.0347,0.0439,-0.0092,1.0,0.0,0.0,↓ in AD,1.0,False,False,-0.0
GO:0099568,cytoplasmic region,GO:CC,6,-0.1378,-0.1383,0.0005,1.0,0.0,0.0,↑ in AD,1.0,False,False,-0.0
GO:0043169,cation binding,GO:MF,83,0.1877,0.1985,-0.0107,1.0,0.0,0.0,↓ in AD,1.0,False,False,-0.0
WP:WP4493,Cells and molecules involved in local acute inflammatory response ,WP,4,-0.0054,0.0062,-0.0116,1.0,0.0,0.0,↓ in AD,1.0,False,False,-0.0
GO:0015267,channel activity,GO:MF,6,-0.2305,-0.2215,-0.009,1.0,0.0,0.0,↓ in AD,1.0,False,False,-0.0
